full_name,city,engine_capacity,insurance,transmission_type,categoria_marca,kms_driven,ano,marca,modelo,mileage,seats,engine_capacity,body_type,fuel_type,kms_driven,max_power,owner_type,resale_price_Lakh
2020 Mercedes-Benz GLC 220d 4MATIC,Delhi,1950.0,Comprehensive,Automatic,alta,35000.0,2020.0,Mercedes-Benz,2020  GLC 220d 4MATIC,19.81,5.0,1950.0,SUV,Diesel,35000.0,194.0,First Owner,53.75
2011 Hyundai i20 1.4 CRDi Asta,Hyderabad,1396.0,Third Party,Manual,baixa,120000.0,2011.0,Hyundai,i20 1.4 CRDi Asta,17.8,5.0,1396.0,Hatchback,Diesel,120000.0,88.77,Second Owner,2.95
2009 Hyundai i10 Era 1.1,Jaipur,1086.0,Not Available,Manual,baixa,80359.0,2009.0,Hyundai,i10 Era 1.1,18.2,5.0,1086.0,Hatchback,Petrol,80359.0,68.0,First Owner,1.4
2013 Honda Brio VX,Gurgaon,1198.0,Third Party,Manual,baixa,68266.0,2013.0,Honda,Brio VX,23.1,5.0,1198.0,Hatchback,Petrol,68266.0,86.8,First Owner,2.57
2019 Hyundai Creta 1.6 E Plus,Kolkata,1591.0,Comprehensive,Manual,baixa,32475.0,2019.0,Hyundai,Creta 1.6 E Plus,17.4,5.0,1591.0,SUV,Petrol,32475.0,121.3,First Owner,8.0
2019 Ford Endeavour 3.2 Trend AT 4X4,Delhi,3198.0,Comprehensive,Automatic,baixa,90000.0,2019.0,Ford,Endeavour 3.2 Trend AT 4X4,18.56,7.0,3198.0,SUV,Diesel,90000.0,197.2,First Owner,28.0
2012 Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,1461.0,Third Party,Manual,baixa,150000.0,2012.0,Renault,Duster 85PS Diesel RxL Optional with Nav,21.79,5.0,1461.0,SUV,Diesel,150000.0,83.8,First Owner,3.0
2019 Toyota Innova Crysta 2.4 GX MT BSIV,Kolkata,2393.0,Third Party,Manual,baixa,10000.0,2019.0,Toyota,Innova Crysta 2.4 GX MT BSIV,17.9,7.0,2393.0,MUV,Diesel,10000.0,147.8,First Owner,17.0
2022 Skoda Kushaq 1.0 TSI Ambition BSVI,Chennai,999.0,Third Party,Manual,baixa,14000.0,2022.0,Skoda,Kushaq 1.0 TSI Ambition BSVI,25.5,5.0,999.0,SUV,Petrol,14000.0,113.9,First Owner,13.25
2021 Hyundai Venue SX Turbo,Ahmedabad,998.0,Zero Dep,Manual,baixa,29094.0,2021.0,Hyundai,Venue SX Turbo,23.95,5.0,998.0,SUV,Petrol,29094.0,118.3,First Owner,10.06
2010 Chevrolet Beat LS,Gurgaon,1199.0,Third Party,Manual,baixa,120000.0,2010.0,Chevrolet,Beat LS,19.01,5.0,1199.0,Hatchback,Petrol,120000.0,79.4,Second Owner,0.8
2014 Toyota Fortuner 4x2 Manual,Bangalore,2982.0,Comprehensive,Manual,baixa,79000.0,2014.0,Toyota,Fortuner 4x2 Manual,20.77,7.0,2982.0,SUV,Diesel,79000.0,168.5,Third Owner,17.5
2015 Mahindra XUV500 W10 2WD,Gurgaon,2179.0,Third Party,Manual,baixa,50000.0,2015.0,Mahindra,XUV500 W10 2WD,16.24,7.0,2179.0,SUV,Diesel,50000.0,140.0,Second Owner,10.0
2016 Maruti Wagon R VXI,Mumbai,998.0,Comprehensive,Manual,baixa,28000.0,2016.0,Maruti,Wagon R VXI,13.7,5.0,998.0,Hatchback,Petrol,28000.0,67.0,First Owner,3.85
2013 Hyundai Elantra SX AT,Delhi,1797.0,Third Party,Automatic,baixa,76000.0,2013.0,Hyundai,Elantra SX AT,26.2,5.0,1797.0,Sedan,Petrol,76000.0,147.5,First Owner,5.75
2017 Maruti Ertiga BSIV ZXI Plus,Bangalore,1373.0,Comprehensive,Manual,baixa,58480.0,2017.0,Maruti,Ertiga BSIV ZXI Plus,14.1,7.0,1373.0,MUV,Petrol,58480.0,91.1,Second Owner,8.1
2013 Hyundai i10 Era 1.1 iTech SE,Delhi,1086.0,Third Party,Manual,baixa,49491.0,2013.0,Hyundai,i10 Era 1.1 iTech SE,18.27,5.0,1086.0,Hatchback,Petrol,49491.0,68.0,First Owner,2.65
2019 Honda Amaze S i-VTEC,Delhi,1198.0,Comprehensive,Manual,baixa,50000.0,2019.0,Honda,Amaze S i-VTEC,15.1,5.0,1198.0,Sedan,Petrol,50000.0,86.7,First Owner,5.95
2019 Honda Jazz VX CVT,Bangalore,1199.0,Third Party,Automatic,baixa,63345.0,2019.0,Honda,Jazz VX CVT,39.199999999999996,5.0,1199.0,Hatchback,Petrol,63345.0,88.7,First Owner,7.84
2015 Maruti Celerio VXI,Pune,998.0,Comprehensive,Manual,baixa,17042.0,2015.0,Maruti,Celerio VXI,16.5,5.0,998.0,Hatchback,Petrol,17042.0,67.0,First Owner,4.21
2019 Honda City i-VTEC V,Mumbai,1497.0,Third Party,Manual,baixa,46000.0,2019.0,Honda,City i-VTEC V,17.92,5.0,1497.0,Sedan,Petrol,46000.0,117.6,First Owner,8.44
2019 BMW X3 xDrive 20d xLine,Mumbai,1995.0,Comprehensive,Automatic,alta,38000.0,2019.0,BMW,X3 xDrive 20d xLine,16.8,5.0,1995.0,SUV,Diesel,38000.0,187.7,First Owner,47.5
2020 Maruti Wagon R VXI,Ahmedabad,998.0,Zero Dep,Manual,baixa,30393.0,2020.0,Maruti,Wagon R VXI,21.14,5.0,998.0,Hatchback,Petrol,30393.0,67.0,First Owner,5.15
2018 Mercedes-Benz GLA Class 200 d Sport,Pune,2143.0,Third Party,Automatic,alta,80000.0,2018.0,Mercedes-Benz,2018  GLA Class 200 d Sport,16.8,5.0,2143.0,SUV,Diesel,80000.0,136.0,Second Owner,25.0
2018 Honda WR-V i-DTEC VX,Kolkata,1498.0,Third Party,Manual,baixa,40000.0,2018.0,Honda,WR-V i-DTEC VX,19.5,5.0,1498.0,SUV,Diesel,40000.0,98.6,First Owner,5.5
2018 Maruti Alto K10 VXI,Delhi,998.0,Comprehensive,Manual,baixa,68000.0,2018.0,Maruti,Alto K10 VXI,31.79,5.0,998.0,Hatchback,Petrol,68000.0,67.0,First Owner,3.15
2021 Maruti XL6 Zeta,Delhi,1462.0,Comprehensive,Manual,baixa,18000.0,2021.0,Maruti,XL6 Zeta,17.0,6.0,1462.0,MUV,Petrol,18000.0,103.2,First Owner,11.25
2014 Maruti Ertiga VDI,Hyderabad,1248.0,Third Party,Manual,baixa,94000.0,2014.0,Maruti,Ertiga VDI,17.3,7.0,1248.0,MUV,Diesel,94000.0,88.7,First Owner,6.75
2021 Skoda Rapid 1.0 TSI Style AT,Gurgaon,999.0,Third Party,Automatic,baixa,10000.0,2021.0,Skoda,Rapid 1.0 TSI Style AT,16.0,5.0,999.0,Sedan,Petrol,10000.0,108.6,First Owner,16.75
2010 Skoda Superb Elegance 1.8 TSI AT,Mumbai,1798.0,Third Party,Automatic,baixa,60000.0,2010.0,Skoda,Superb Elegance 1.8 TSI AT,22.38,5.0,1798.0,Sedan,Petrol,60000.0,157.7,Third Owner,2.85
2012 Maruti Wagon R LXI CNG,Ahmedabad,998.0,Third Party,Manual,baixa,87844.0,2012.0,Maruti,Wagon R LXI CNG,16.1,5.0,998.0,Hatchback,CNG,87844.0,58.2,First Owner,3.23
2018 Jeep Compass 1.4 Limited Plus,Delhi,1368.0,Comprehensive,Automatic,baixa,25000.0,2018.0,Jeep,Compass 1.4 Limited Plus,26.0,5.0,1368.0,SUV,Petrol,25000.0,160.7,First Owner,16.4
2020 Hyundai Venue SX Turbo,Mumbai,998.0,Third Party,Manual,baixa,30000.0,2020.0,Hyundai,Venue SX Turbo,20.4,5.0,998.0,SUV,Petrol,30000.0,118.3,First Owner,10.0
2016 Mahindra XUV500 W8 2WD,Mumbai,2179.0,Comprehensive,Manual,baixa,70433.0,2016.0,Mahindra,XUV500 W8 2WD,17.0,7.0,2179.0,SUV,Diesel,70433.0,140.0,First Owner,9.25
2021 Hyundai Aura S CNG,Mumbai,1197.0,Comprehensive,Manual,baixa,38962.0,2021.0,Hyundai,Aura S CNG,10.75,5.0,1197.0,Sedan,CNG,38962.0,68.0,First Owner,7.65
2020 Kia Seltos GTX Plus DCT,Gurgaon,1353.0,Comprehensive,Automatic,baixa,33000.0,2020.0,Kia,Seltos GTX Plus DCT,23.59,5.0,1353.0,SUV,Petrol,33000.0,138.0,First Owner,16.21
2010 Hyundai Santro Xing GLS,Hyderabad,1086.0,Third Party,Manual,baixa,73000.0,2010.0,Hyundai,Santro Xing GLS,18.2,5.0,1086.0,Hatchback,Petrol,73000.0,62.1,First Owner,2.65
2012 Honda City 1.5 S AT,Mumbai,1497.0,Comprehensive,Automatic,baixa,56000.0,2012.0,Honda,City 1.5 S AT,21.64,5.0,1497.0,Sedan,Petrol,56000.0,116.4,Second Owner,3.65
2016 Skoda Rapid 1.5 TDI Ambition,Mumbai,1498.0,Third Party,Manual,baixa,70000.0,2016.0,Skoda,Rapid 1.5 TDI Ambition,32.52,5.0,1498.0,Sedan,Diesel,70000.0,103.5,First Owner,4.35
2013 Honda City 1.5 V AT Sunroof,Mumbai,1497.0,Third Party,Automatic,baixa,70000.0,2013.0,Honda,City 1.5 V AT Sunroof,19.01,5.0,1497.0,Sedan,Petrol,70000.0,116.3,First Owner,4.25
2019 Honda Amaze E Petrol BSIV,Gurgaon,1199.0,Comprehensive,Manual,baixa,29147.0,2019.0,Honda,Amaze E Petrol BSIV,22.07,5.0,1199.0,Sedan,Petrol,29147.0,88.7,First Owner,5.88
2016 Maruti Celerio Green VXI,Mumbai,998.0,Third Party,Manual,baixa,67534.0,2016.0,Maruti,Celerio Green VXI,17.5,5.0,998.0,Hatchback,CNG,67534.0,58.2,First Owner,3.99
2018 Tata Nexon 1.2 Revotron XZA Plus,Pune,1198.0,Not Available,Automatic,baixa,47338.0,2018.0,Tata,Nexon 1.2 Revotron XZA Plus,28.4,5.0,1198.0,SUV,Petrol,47338.0,108.5,First Owner,7.5
2014 Honda Mobilio E i-VTEC,Mumbai,1497.0,Third Party,Manual,baixa,120000.0,2014.0,Honda,Mobilio E i-VTEC,20.62,7.0,1497.0,MUV,Petrol,120000.0,117.3,Second Owner,3.75
2015 Mahindra XUV500 W10 2WD,Mumbai,2179.0,Third Party,Manual,baixa,67315.0,2015.0,Mahindra,XUV500 W10 2WD,19.1,7.0,2179.0,SUV,Diesel,67315.0,140.0,First Owner,8.72
2013 Maruti Swift VXI,Hyderabad,1197.0,Third Party,Manual,baixa,79202.0,2013.0,Maruti,Swift VXI,16.0,5.0,1197.0,Hatchback,Petrol,79202.0,88.5,First Owner,4.15
2018 Mercedes-Benz E-Class Exclusive E 220 d BSIV,Ahmedabad,1950.0,Comprehensive,Automatic,alta,69000.0,2018.0,Mercedes-Benz,2018  E-Class Exclusive E 220 d BSIV,17.3,5.0,1950.0,Sedan,Diesel,69000.0,191.7,First Owner,41.5
2015 Honda City i DTEC SV,Hyderabad,1498.0,Third Party,Manual,baixa,100000.0,2015.0,Honda,City i DTEC SV,15.73,5.0,1498.0,Sedan,Diesel,100000.0,98.6,First Owner,5.2
2017 Maruti Swift VXI Optional,Hyderabad,1197.0,Comprehensive,Manual,baixa,66501.0,2017.0,Maruti,Swift VXI Optional,26.59,5.0,1197.0,Hatchback,Petrol,66501.0,81.8,First Owner,5.7
2011 Hyundai i20 1.2 Asta with AVN,Bangalore,1197.0,Third Party,Manual,baixa,40000.0,2011.0,Hyundai,i20 1.2 Asta with AVN,17.01,5.0,1197.0,Hatchback,Petrol,40000.0,78.91,Second Owner,4.0
2019 Toyota Innova Crysta 2.7 GX AT BSIV,Delhi,2694.0,Comprehensive,Automatic,baixa,45000.0,2019.0,Toyota,Innova Crysta 2.7 GX AT BSIV,21.1,7.0,2694.0,MUV,Petrol,45000.0,163.7,First Owner,17.5
2016 Toyota Etios Liva GD,Gurgaon,1364.0,Comprehensive,Manual,baixa,83735.0,2016.0,Toyota,Etios Liva GD,15.43,5.0,1364.0,Hatchback,Diesel,83735.0,67.0,First Owner,4.7
2013 Chevrolet Sail 1.2 LS,Hyderabad,1199.0,Third Party,Manual,baixa,54000.0,2013.0,Chevrolet,Sail 1.2 LS,18.9,5.0,1199.0,Sedan,Petrol,54000.0,82.4,First Owner,3.15
2014 Renault Scala Diesel RxL,Pune,1461.0,Third Party,Manual,baixa,90000.0,2014.0,Renault,Scala Diesel RxL,20.36,5.0,1461.0,Sedan,Diesel,90000.0,84.8,First Owner,3.85
2020 Maruti Wagon R CNG LXI,Gurgaon,998.0,Comprehensive,Manual,baixa,62629.0,2020.0,Maruti,Wagon R CNG LXI,20.14,5.0,998.0,Hatchback,CNG,62629.0,58.3,First Owner,5.36
2018 Tata Tiago XT BSVI,Chennai,1199.0,Third Party,Manual,baixa,79048.0,2018.0,Tata,Tiago XT BSVI,22.9,5.0,1199.0,Hatchback,Petrol,79048.0,84.8,First Owner,4.15
2010 Volkswagen Polo Diesel Highline 1.2L,Chandigarh,1199.0,Third Party,Manual,baixa,100000.0,2010.0,Volkswagen,Polo Diesel Highline 1.2L,20.45,5.0,1199.0,Hatchback,Diesel,100000.0,73.9,Second Owner,1.9
2017 Honda WR-V i-VTEC VX,Delhi,1199.0,Third Party,Manual,baixa,110339.0,2017.0,Honda,WR-V i-VTEC VX,19.34,5.0,1199.0,SUV,Petrol,110339.0,88.7,First Owner,5.44
2019 Maruti Swift Dzire VDI,Agra,1248.0,Third Party,Manual,baixa,50000.0,2019.0,Maruti,Swift Dzire VDI,16.0,5.0,1248.0,Sedan,Diesel,50000.0,74.0,First Owner,6.5
2015 Datsun GO Plus A,Gurgaon,1198.0,Third Party,Manual,baixa,100000.0,2015.0,Datsun,GO Plus A,23.95,7.0,1198.0,MUV,Petrol,100000.0,67.0,Second Owner,2.0
2015 Hyundai Xcent 1.2 Kappa S Option,Mumbai,1197.0,Comprehensive,Manual,baixa,38663.0,2015.0,Hyundai,Xcent 1.2 Kappa S Option,20.68,5.0,1197.0,Sedan,Petrol,38663.0,81.8,First Owner,4.03
2015 Mahindra XUV500 R W10 FWD,Jaipur,2179.0,Not Available,Manual,baixa,154225.0,2015.0,Mahindra,XUV500 R W10 FWD,23.0,7.0,2179.0,SUV,Diesel,154225.0,140.0,First Owner,8.39
2005 Maruti Wagon R LX BSIII,Mumbai,1061.0,Third Party,Manual,baixa,90000.0,2005.0,Maruti,Wagon R LX BSIII,20.36,5.0,1061.0,Hatchback,Petrol,90000.0,64.0,Fifth Owner,0.69
2017 Audi Q3 35 TDI Quattro Premium Plus,Chennai,1968.0,Comprehensive,Automatic,alta,40000.0,2017.0,Audi,Q3 35 TDI Quattro Premium Plus,14.08,5.0,1968.0,SUV,Diesel,40000.0,174.3,Second Owner,24.0
2016 Maruti Swift Dzire VDI,Bangalore,1248.0,Comprehensive,Manual,baixa,52030.0,2016.0,Maruti,Swift Dzire VDI,14.21,5.0,1248.0,Sedan,Diesel,52030.0,74.0,First Owner,7.46
2014 Hyundai Verna 1.6 SX VTVT,Bangalore,1591.0,Comprehensive,Manual,baixa,61000.0,2014.0,Hyundai,Verna 1.6 SX VTVT,19.7,5.0,1591.0,Sedan,Petrol,61000.0,121.3,First Owner,4.95
2016 Hyundai EON D Lite,Delhi,814.0,Third Party,Manual,baixa,60000.0,2016.0,Hyundai,EON D Lite,18.27,5.0,814.0,Hatchback,Petrol,60000.0,55.2,Third Owner,2.1
2022 MG Astor Style EX BSVI,Mumbai,1498.0,Third Party,Manual,baixa,10000.0,2022.0,MG,Astor Style EX BSVI,18.19,5.0,1498.0,SUV,Petrol,10000.0,108.4,First Owner,11.8
2017 Hyundai Grand i10 1.2 Kappa Sportz Option AT,Bangalore,1197.0,Comprehensive,Automatic,baixa,20000.0,2017.0,Hyundai,Grand i10 1.2 Kappa Sportz Option AT,16.42,5.0,1197.0,Hatchback,Petrol,20000.0,81.8,First Owner,6.45
2008 Hyundai i10 Sportz 1.2,Delhi,1197.0,Third Party,Manual,baixa,120000.0,2008.0,Hyundai,i10 Sportz 1.2,24.0,5.0,1197.0,Hatchback,Petrol,120000.0,78.9,First Owner,1.0
2015 Volkswagen Polo 1.5 TDI Comfortline,Hyderabad,1498.0,Third Party,Manual,baixa,82000.0,2015.0,Volkswagen,Polo 1.5 TDI Comfortline,19.16,5.0,1498.0,Hatchback,Diesel,82000.0,88.8,First Owner,5.25
2012 Maruti Swift VDI,Pune,1248.0,Comprehensive,Manual,baixa,115917.0,2012.0,Maruti,Swift VDI,16.8,5.0,1248.0,Hatchback,Diesel,115917.0,74.0,Third Owner,3.83
2013 Nissan Terrano XL 85 PS,Mumbai,1461.0,Third Party,Manual,baixa,88029.0,2013.0,Nissan,Terrano XL 85 PS,14.1,5.0,1461.0,SUV,Diesel,88029.0,83.8,First Owner,4.75
2014 Nissan Micra XV CVT,Pune,1198.0,Third Party,Automatic,baixa,39000.0,2014.0,Nissan,Micra XV CVT,33.44,5.0,1198.0,Hatchback,Petrol,39000.0,76.0,Second Owner,3.49
2018 Mahindra XUV500 W10 1.99 mHawk,Gurgaon,1997.0,Third Party,Manual,baixa,68000.0,2018.0,Mahindra,XUV500 W10 1.99 mHawk,15.0,7.0,1997.0,SUV,Diesel,68000.0,140.0,Second Owner,10.35
2019 Maruti Alto K10 VXI AMT,Chennai,998.0,Third Party,Automatic,baixa,9000.0,2019.0,Maruti,Alto K10 VXI AMT,16.0,5.0,998.0,Hatchback,Petrol,9000.0,67.0,First Owner,4.25
2019 BMW X1 xDrive 20d xLine,Delhi,1995.0,Comprehensive,Automatic,alta,18000.0,2019.0,BMW,X1 xDrive 20d xLine,20.4,5.0,1995.0,SUV,Diesel,18000.0,190.0,First Owner,29.99
2019 Ford Ecosport 1.5 Diesel Ambiente BSIV,Hyderabad,1498.0,Third Party,Manual,baixa,67556.0,2019.0,Ford,Ecosport 1.5 Diesel Ambiente BSIV,13.2,5.0,1498.0,SUV,Diesel,67556.0,98.9,First Owner,8.5
2010 Hyundai i10 Sportz 1.2,Ahmedabad,1197.0,Comprehensive,Manual,baixa,87197.0,2010.0,Hyundai,i10 Sportz 1.2,18.9,5.0,1197.0,Hatchback,Petrol,87197.0,78.9,Third Owner,1.88
2022 Tata New Safari XZA Plus Kaziranga Edition AT,Mumbai,1956.0,Comprehensive,Automatic,baixa,14000.0,2022.0,Tata,New Safari XZA Plus Kaziranga Edition AT,23.4,7.0,1956.0,SUV,Diesel,14000.0,167.6,First Owner,24.0
2017 Mercedes-Benz E-Class E250 CDI Avantgarde,Bangalore,2143.0,Comprehensive,Automatic,alta,33000.0,2017.0,Mercedes-Benz,2017  E-Class E250 CDI Avantgarde,21.46,5.0,2143.0,Sedan,Diesel,33000.0,203.0,Second Owner,30.75
2009 Maruti Alto LX,Delhi,796.0,Third Party,Manual,baixa,100000.0,2009.0,Maruti,Alto LX,17.05,5.0,796.0,Hatchback,Petrol,100000.0,46.3,Second Owner,0.88
2020 Hyundai Venue SX Turbo BSIV,Hyderabad,998.0,Zero Dep,Manual,baixa,50646.0,2020.0,Hyundai,Venue SX Turbo BSIV,18.3,5.0,998.0,SUV,Petrol,50646.0,118.3,First Owner,9.1
2017 Volkswagen Vento 1.2 TSI Highline AT,Mumbai,1197.0,Third Party,Automatic,baixa,112358.0,2017.0,Volkswagen,Vento 1.2 TSI Highline AT,17.9,5.0,1197.0,Sedan,Petrol,112358.0,103.2,First Owner,6.95
2020 Renault Duster RXS Turbo,Pune,1330.0,Third Party,Manual,baixa,30191.0,2020.0,Renault,Duster RXS Turbo,20.0,5.0,1330.0,SUV,Petrol,30191.0,153.8,First Owner,9.63
2017 Hyundai Grand i10 1.2 CRDi Sportz,Mumbai,1186.0,Comprehensive,Manual,baixa,78490.0,2017.0,Hyundai,Grand i10 1.2 CRDi Sportz,15.37,5.0,1186.0,Hatchback,Diesel,78490.0,73.9,First Owner,4.0
2017 Toyota Camry Hybrid,Mumbai,2494.0,Third Party,Automatic,baixa,63000.0,2017.0,Toyota,Camry Hybrid,19.01,5.0,2494.0,Sedan,Petrol,63000.0,157.7,First Owner,18.25
2021 Hyundai Creta SX Opt Turbo Dualtone BSVI,Bangalore,1353.0,Comprehensive,Automatic,baixa,26000.0,2021.0,Hyundai,Creta SX Opt Turbo Dualtone BSVI,17.33,5.0,1353.0,SUV,Petrol,26000.0,138.1,Second Owner,17.75
2002 Hyundai Santro GS,Hyderabad,999.0,Not Available,Manual,baixa,99750.0,2002.0,Hyundai,Santro GS,25.17,5.0,999.0,Hatchback,Petrol,99750.0,103.88974615994809,Second Owner,0.5
2020 Jeep Compass 1.4 Limited Plus,Mumbai,1368.0,Third Party,Automatic,baixa,40000.0,2020.0,Jeep,Compass 1.4 Limited Plus,17.6,5.0,1368.0,SUV,Petrol,40000.0,160.7,First Owner,17.5
2019 Maruti Alto 800 CNG LXI,Mumbai,796.0,Third Party,Manual,baixa,50000.0,2019.0,Maruti,Alto 800 CNG LXI,15.73,5.0,796.0,Hatchback,CNG,50000.0,40.3,First Owner,3.4
2013 Hyundai i20 Sportz AT 1.4,Pune,1396.0,Comprehensive,Automatic,baixa,79000.0,2013.0,Hyundai,i20 Sportz AT 1.4,20.97,5.0,1396.0,Hatchback,Petrol,79000.0,98.6,Second Owner,3.6
2019 Jeep Compass 1.4 Sport,Hyderabad,1368.0,Third Party,Manual,baixa,23000.0,2019.0,Jeep,Compass 1.4 Sport,17.4,5.0,1368.0,SUV,Petrol,23000.0,160.0,First Owner,16.5
2019 Maruti Swift LXI Option,Delhi,1197.0,Comprehensive,Manual,baixa,70000.0,2019.0,Maruti,Swift LXI Option,26.6,5.0,1197.0,Hatchback,Petrol,70000.0,81.8,First Owner,5.0
2011 BMW 3 Series 320d,Ahmedabad,1995.0,Third Party,Automatic,alta,100000.0,2011.0,BMW,3 Series 320d,21.4,5.0,1995.0,Sedan,Diesel,100000.0,170.0,First Owner,5.5
2016 Hyundai Grand i10 Sportz,Ahmedabad,1197.0,Comprehensive,Manual,baixa,61000.0,2016.0,Hyundai,Grand i10 Sportz,13.4,5.0,1197.0,Hatchback,Petrol,61000.0,81.8,First Owner,4.1
2019 Maruti Celerio Tour 2018-2021 H2 CNG,Ahmedabad,998.0,Third Party,Manual,baixa,90000.0,2019.0,Maruti,Celerio Tour 2018-2021 H2 CNG,26.0,5.0,998.0,Hatchback,CNG,90000.0,103.88974615994809,Second Owner,3.6
2013 Maruti Swift Dzire VDI,Chennai,1248.0,Not Available,Manual,baixa,69624.0,2013.0,Maruti,Swift Dzire VDI,21.79,5.0,1248.0,Sedan,Diesel,69624.0,74.0,First Owner,5.12
2020 Renault KWID 1.0 RXL BSVI,Jaipur,999.0,Comprehensive,Manual,baixa,32355.0,2020.0,Renault,KWID 1.0 RXL BSVI,18.9,5.0,999.0,Hatchback,Petrol,32355.0,67.0,First Owner,4.25
2013 BMW X1 sDrive20d,Pune,1995.0,Third Party,Automatic,alta,86000.0,2013.0,BMW,X1 sDrive20d,16.93,5.0,1995.0,SUV,Diesel,86000.0,184.0,First Owner,12.0
2020 Kia Sonet GTX Plus Turbo DCT BSVI,Mumbai,998.0,Comprehensive,Automatic,baixa,20000.0,2020.0,Kia,Sonet GTX Plus Turbo DCT BSVI,27.28,5.0,998.0,SUV,Petrol,20000.0,118.3,First Owner,12.7
2017 Mercedes-Benz GLE 250d,Gurgaon,2143.0,Comprehensive,Automatic,alta,65000.0,2017.0,Mercedes-Benz,2017  GLE 250d,19.1,5.0,2143.0,SUV,Diesel,65000.0,201.1,First Owner,34.75
2019 Renault Triber RXZ,Chandigarh,999.0,Third Party,Manual,baixa,62391.0,2019.0,Renault,Triber RXZ,16.8,7.0,999.0,MUV,Petrol,62391.0,71.0,First Owner,4.52
2019 Maruti Eeco 5 Seater AC BSIV,Mumbai,1196.0,Comprehensive,Manual,baixa,9600.0,2019.0,Maruti,Eeco 5 Seater AC BSIV,22.1,5.0,1196.0,Minivans,Petrol,9600.0,73.0,First Owner,3.9
2013 Maruti Ertiga VXI,Chennai,1462.0,Comprehensive,Manual,baixa,46976.0,2013.0,Maruti,Ertiga VXI,18.78,7.0,1462.0,MUV,Petrol,46976.0,103.2,First Owner,6.6
2021 Tata Nexon XM S BSVI,Lucknow,1199.0,Third Party,Manual,baixa,40000.0,2021.0,Tata,Nexon XM S BSVI,20.3,5.0,1199.0,SUV,Petrol,40000.0,118.3,Second Owner,7.5
2016 Renault KWID RXT,Pune,799.0,Third Party,Manual,baixa,60000.0,2016.0,Renault,KWID RXT,17.84,5.0,799.0,Hatchback,Petrol,60000.0,53.3,First Owner,3.24
2017 Tata Hexa XTA,Hyderabad,2179.0,Third Party,Automatic,baixa,90000.0,2017.0,Tata,Hexa XTA,14.71,7.0,2179.0,MUV,Diesel,90000.0,153.8,Second Owner,12.0
2017 Audi Q3 35 TDI Quattro Premium,Pune,1968.0,Third Party,Automatic,alta,65000.0,2017.0,Audi,Q3 35 TDI Quattro Premium,18.6,5.0,1968.0,SUV,Diesel,65000.0,174.3,First Owner,18.75
2022 Maruti XL6 Alpha Plus BSVI,Ahmedabad,1462.0,Third Party,Manual,baixa,10000.0,2022.0,Maruti,XL6 Alpha Plus BSVI,20.3,6.0,1462.0,MUV,Petrol,10000.0,101.6,First Owner,13.77
2015 Honda City i VTEC V,Chennai,1497.0,Third Party,Manual,baixa,100000.0,2015.0,Honda,City i VTEC V,18.2,5.0,1497.0,Sedan,Petrol,100000.0,117.3,First Owner,6.5
2015 Maruti Wagon R LXI CNG,Mumbai,998.0,Comprehensive,Manual,baixa,64448.0,2015.0,Maruti,Wagon R LXI CNG,22.07,5.0,998.0,Hatchback,CNG,64448.0,58.1,First Owner,3.97
2017 Maruti Baleno 1.2 Alpha,Agra,1197.0,Third Party,Manual,baixa,40000.0,2017.0,Maruti,Baleno 1.2 Alpha,19.47,5.0,1197.0,Hatchback,Petrol,40000.0,83.1,First Owner,5.45
2011 Skoda Laura 1.8 TSI Active,Pune,1798.0,Third Party,Manual,baixa,90000.0,2011.0,Skoda,Laura 1.8 TSI Active,11.74,5.0,1798.0,Sedan,Petrol,90000.0,157.8,Fourth Owner,2.5
2016 Honda City i DTec V,Bangalore,1498.0,Comprehensive,Manual,baixa,91000.0,2016.0,Honda,City i DTec V,23.95,5.0,1498.0,Sedan,Diesel,91000.0,98.6,Second Owner,7.95
2020 Maruti Wagon R VXI,Jaipur,998.0,Comprehensive,Manual,baixa,23573.0,2020.0,Maruti,Wagon R VXI,19.49,5.0,998.0,Hatchback,Petrol,23573.0,67.0,First Owner,5.6
2018 Hyundai Grand i10 1.2 Kappa Magna BSIV,Hyderabad,1197.0,Third Party,Manual,baixa,50000.0,2018.0,Hyundai,Grand i10 1.2 Kappa Magna BSIV,23.1,5.0,1197.0,Hatchback,Petrol,50000.0,81.8,First Owner,5.1
2019 Volkswagen Vento 1.2 TSI Highline AT,Mumbai,1197.0,Comprehensive,Automatic,baixa,27100.0,2019.0,Volkswagen,Vento 1.2 TSI Highline AT,23.08,5.0,1197.0,Sedan,Petrol,27100.0,103.2,First Owner,8.75
2017 Tata Tiago 1.05 Revotorq XT,Agra,1047.0,Third Party,Manual,baixa,70000.0,2017.0,Tata,Tiago 1.05 Revotorq XT,18.9,5.0,1047.0,Hatchback,Diesel,70000.0,69.0,First Owner,3.8
2022 Toyota Fortuner 4X2 Diesel AT BSVI,Delhi,2755.0,Comprehensive,Automatic,baixa,5000.0,2022.0,Toyota,Fortuner 4X2 Diesel AT BSVI,12.5,7.0,2755.0,SUV,Diesel,5000.0,201.1,First Owner,41.75
2016 Hyundai Xcent 1.2 Kappa S,Chandigarh,1197.0,Not Available,Manual,baixa,32443.0,2016.0,Hyundai,Xcent 1.2 Kappa S,28.09,5.0,1197.0,Sedan,Petrol,32443.0,82.0,First Owner,4.5
