mileage,ano,seats,engine_capacity,kms_driven,max_power,ID
18.0,2022.0,5.0,1493.0,32000.0,113.4,2367
21.1,2008.0,8.0,2494.0,150000.0,102.0,2368
18.6,2017.0,5.0,1396.0,122000.0,88.7,2369
15.04,2013.0,5.0,1461.0,150000.0,108.4,2370
24.3,2011.0,5.0,2987.0,100000.0,165.0,2371
18.5,2019.0,5.0,1197.0,35000.0,81.8,2372
27.03,2018.0,5.0,1197.0,53083.0,81.8,2373
18.6,2021.0,5.0,998.0,14000.0,118.3,2374
17.71,2021.0,5.0,1462.0,10000.0,103.2,2375
20.63,2021.0,5.0,1197.0,40000.0,81.8,2376
21.64,2022.0,7.0,999.0,20000.0,71.0,2377
18.7,2019.0,5.0,1086.0,30000.0,68.0,2378
20.36,2016.0,5.0,1591.0,62663.0,121.3,2379
18.6,2019.0,5.0,2143.0,29300.0,136.0,2380
21.1,2018.0,5.0,1498.0,105000.0,98.5,2381
21.4,2012.0,5.0,1086.0,110000.0,103.66965775093472,2382
22.35,2015.0,7.0,2982.0,124435.0,168.5,2383
16.14,2020.0,5.0,1497.0,28000.0,113.1,2384
20.63,2015.0,5.0,1248.0,53764.0,74.0,2385
18.41,2019.0,5.0,1197.0,39386.0,81.8,2386
18.9,2017.0,7.0,2179.0,50000.0,140.0,2387
18.2,2018.0,5.0,1197.0,38569.0,83.1,2388
17.0,2018.0,5.0,1248.0,68280.0,88.5,2389
12.8,2012.0,5.0,1198.0,64411.0,86.8,2390
20.51,2018.0,5.0,998.0,35800.0,67.0,2391
18.9,2021.0,5.0,1199.0,30000.0,86.6,2392
15.63,2017.0,5.0,1047.0,48272.0,69.0,2393
14.7,2020.0,5.0,799.0,31471.0,53.2,2394
17.57,2011.0,5.0,936.0,80000.0,57.6,2395
20.45,2015.0,5.0,814.0,37820.0,55.2,2396
17.57,2019.0,5.0,1368.0,25508.0,160.0,2397
18.0,2020.0,5.0,1353.0,40000.0,138.0,2398
17.68,2015.0,5.0,1199.0,59472.0,88.7,2399
12.4,2013.0,5.0,1968.0,100000.0,174.3,2400
16.0,2017.0,5.0,1197.0,60915.0,81.8,2401
14.08,2022.0,5.0,1462.0,17513.0,103.2,2402
19.81,2021.0,5.0,1462.0,58547.0,103.2,2403
21.56,2018.0,5.0,2143.0,42000.0,136.0,2404
21.13,2020.0,7.0,999.0,25179.0,72.0,2405
16.1,2016.0,5.0,999.0,22836.0,67.0,2406
17.0,2022.0,5.0,1199.0,20000.0,72.4,2407
22.38,2010.0,8.0,2494.0,120000.0,102.0,2408
20.3,2020.0,5.0,998.0,64230.0,65.7,2409
15.04,2020.0,5.0,1197.0,23399.0,81.8,2410
26.6,2019.0,5.0,1497.0,85168.0,115.0,2411
25.24,2011.0,5.0,1248.0,150000.0,88.77,2412
20.89,2016.0,5.0,1197.0,45578.0,81.8,2413
22.77,2017.0,5.0,1199.0,83286.0,74.0,2414
16.35,2019.0,7.0,1969.0,60000.0,235.0,2415
42.657999999999994,2019.0,5.0,1086.0,39697.0,58.0,2416
14.0,2015.0,5.0,1968.0,60234.0,187.7,2417
21.0,2011.0,5.0,1086.0,19179.0,68.0,2418
15.1,2016.0,5.0,1591.0,70000.0,121.3,2419
16.11,2017.0,5.0,1199.0,36644.0,84.0,2420
21.5,2017.0,7.0,2179.0,72000.0,140.0,2421
19.12,2020.0,5.0,1799.0,30097.0,139.4,2422
20.36,2012.0,5.0,1197.0,93242.0,85.8,2423
18.5,2016.0,5.0,1591.0,53031.0,121.3,2424
14.08,2014.0,5.0,814.0,21477.0,55.2,2425
16.07,2015.0,5.0,998.0,50000.0,67.0,2426
20.51,2015.0,5.0,1497.0,20000.0,117.3,2427
14.75,2022.0,5.0,999.0,7087.0,98.6,2428
17.03,2020.0,5.0,1197.0,40560.0,81.8,2429
18.19,2015.0,5.0,1197.0,36459.0,82.0,2430
14.28,2022.0,5.0,1197.0,28150.0,88.5,2431
15.04,2018.0,5.0,998.0,65000.0,58.1,2432
21.4,2004.0,5.0,796.0,30000.0,46.3,2433
16.2,2018.0,5.0,1496.0,83000.0,120.6,2434
20.89,2016.0,5.0,1248.0,123776.0,88.5,2435
18.3,2015.0,5.0,1984.0,71000.0,181.0,2436
19.4,2016.0,5.0,998.0,30937.0,67.0,2437
21.1,2021.0,5.0,998.0,59000.0,67.0,2438
13.93,2015.0,5.0,1248.0,50000.0,74.0,2439
22.05,2014.0,5.0,1498.0,60000.0,98.6,2440
25.5,2015.0,5.0,814.0,109923.0,55.2,2441
25.4,2018.0,5.0,1497.0,36518.0,117.6,2442
30.46,2011.0,5.0,1248.0,110000.0,73.9,2443
18.9,2015.0,5.0,1197.0,41000.0,81.8,2444
12.4,2018.0,5.0,1991.0,35000.0,183.0,2445
19.03,2018.0,5.0,1248.0,80000.0,88.5,2446
18.6,2013.0,5.0,1197.0,35000.0,82.8,2447
23.4,2018.0,5.0,1969.0,50000.0,190.0,2448
18.0,2022.0,5.0,1498.0,6622.0,119.3,2449
22.38,2018.0,5.0,1197.0,66300.0,78.9,2450
24.4,2015.0,5.0,1198.0,80000.0,67.0,2451
20.5,2014.0,5.0,1461.0,80000.0,84.8,2452
27.39,2017.0,5.0,1199.0,35000.0,88.7,2453
23.65,2013.0,5.0,1197.0,20000.0,78.9,2454
24.4,2022.0,4.0,2184.0,40000.0,130.0,2455
17.8,2020.0,5.0,1197.0,20000.0,81.8,2456
16.36,2012.0,5.0,814.0,47567.0,55.2,2457
15.8,2016.0,5.0,1197.0,87367.0,83.1,2458
20.0,2021.0,5.0,1197.0,29838.0,88.5,2459
13.68,2021.0,7.0,1956.0,60000.0,167.6,2460
15.1,2014.0,5.0,1198.0,61000.0,67.0,2461
19.5,2021.0,5.0,999.0,50000.0,113.9,2462
17.88,2016.0,5.0,1197.0,38632.0,82.0,2463
20.73,2020.0,5.0,1199.0,13512.0,88.7,2464
16.2,2016.0,5.0,1198.0,45029.0,73.7,2465
19.0,2012.0,8.0,2494.0,60000.0,102.0,2466
22.54,2016.0,5.0,998.0,47202.0,67.0,2467
15.34,2017.0,5.0,1197.0,76584.0,81.8,2468
20.97,2017.0,5.0,1499.0,100000.0,110.4,2469
16.78,2015.0,5.0,1496.0,100000.0,120.6,2470
18.6,2014.0,5.0,1193.0,60517.0,88.7,2471
20.36,2013.0,5.0,1461.0,56442.0,83.8,2472
20.0,2017.0,5.0,1193.0,120000.0,88.7,2473
17.52,2021.0,5.0,1497.0,19500.0,117.6,2474
13.17,2015.0,5.0,1968.0,63771.0,174.3,2475
18.0,2021.0,6.0,1996.0,45894.0,215.0,2476
14.2,2017.0,7.0,2179.0,89000.0,140.0,2477
21.1,2022.0,7.0,1956.0,20386.0,167.6,2478
26.21,2011.0,5.0,1086.0,130817.0,68.0,2479
15.4,2019.0,5.0,1462.0,83231.0,103.2,2480
20.5,2018.0,5.0,1498.0,58300.0,108.6,2481
22.74,2018.0,5.0,1950.0,57000.0,191.7,2482
18.0,2018.0,5.0,1591.0,50000.0,121.3,2483
24.3,2021.0,5.0,1197.0,48628.0,88.5,2484
18.9,2017.0,5.0,1199.0,49189.0,84.0,2485
15.73,2018.0,7.0,2755.0,134500.0,174.5,2486
16.35,2014.0,5.0,998.0,105447.0,58.1,2487
18.5,2018.0,5.0,998.0,61227.0,65.7,2488
15.1,2019.0,5.0,1197.0,23547.0,81.8,2489
21.1,2015.0,5.0,1498.0,70000.0,98.5,2490
23.0,2021.0,5.0,1199.0,20459.0,118.3,2491
26.82,2020.0,5.0,998.0,49984.0,58.3,2492
18.0,2005.0,5.0,1061.0,99385.0,64.0,2493
21.01,2022.0,5.0,1197.0,14636.0,81.8,2494
20.68,2012.0,7.0,1997.0,110000.0,140.0,2495
20.36,2021.0,7.0,1196.0,20000.0,72.4,2496
16.5,2018.0,5.0,1497.0,47878.0,108.5,2497
17.4,2018.0,5.0,1373.0,92149.0,91.1,2498
20.14,2010.0,5.0,1197.0,17835.0,78.9,2499
21.1,2023.0,7.0,2198.0,1000.0,130.0,2500
18.4,2016.0,5.0,1197.0,70000.0,82.8,2501
27.28,2021.0,7.0,1956.0,60000.0,167.6,2502
22.61,2010.0,4.0,1995.0,120000.0,181.0,2503
31.79,2014.0,7.0,1462.0,57517.0,101.6,2504
16.5,2017.0,7.0,2967.0,76000.0,245.0,2505
24.4,2022.0,5.0,1462.0,22783.0,103.2,2506
15.2,2016.0,5.0,1197.0,48079.0,103.2,2507
25.0,2016.0,5.0,1798.0,51200.0,138.0,2508
32.52,2012.0,5.0,1598.0,30000.0,103.6,2509
10.8,2017.0,5.0,1197.0,58666.0,83.1,2510
20.3,2012.0,5.0,995.0,100000.0,62.1,2511
21.21,2020.0,5.0,1197.0,56087.0,81.8,2512
21.12,2022.0,5.0,1498.0,13662.0,119.3,2513
13.2,2012.0,5.0,1198.0,60000.0,86.8,2514
20.8,2015.0,5.0,814.0,58321.0,55.2,2515
14.69,2014.0,7.0,2179.0,116519.0,138.0,2516
17.8,2018.0,5.0,796.0,66297.0,47.3,2517
12.0,2017.0,5.0,1498.0,41781.0,98.6,2518
16.55,2017.0,5.0,1186.0,120000.0,73.9,2519
22.3,2014.0,5.0,796.0,80605.0,47.3,2520
17.92,2015.0,5.0,1197.0,71501.0,82.0,2521
16.55,2021.0,7.0,1996.0,22000.0,167.6,2522
21.7,2021.0,5.0,999.0,8000.0,71.0,2523
22.38,2013.0,5.0,1197.0,70000.0,82.8,2524
21.1,2014.0,5.0,1248.0,73626.0,74.0,2525
20.36,2020.0,5.0,998.0,11208.0,118.3,2526
16.5,2019.0,5.0,1197.0,43012.0,88.5,2527
18.5,2014.0,5.0,1120.0,40225.0,71.0,2528
22.56,2016.0,5.0,1582.0,56000.0,126.2,2529
17.8,2016.0,5.0,1248.0,62535.0,74.0,2530
26.6,2016.0,5.0,1248.0,62000.0,88.5,2531
21.0,2014.0,5.0,1120.0,61331.0,71.0,2532
20.45,2017.0,5.0,1497.0,57000.0,117.3,2533
17.0,2019.0,7.0,2179.0,100000.0,140.0,2534
20.14,2018.0,5.0,1591.0,30000.0,121.3,2535
21.21,2022.0,7.0,999.0,3039.0,71.0,2536
14.8,2018.0,7.0,2393.0,68800.0,147.8,2537
18.06,2019.0,7.0,2179.0,56000.0,152.8,2538
22.07,2017.0,5.0,1199.0,65128.0,88.7,2539
22.41,2015.0,5.0,1405.0,120000.0,48.2,2540
17.8,2017.0,5.0,1373.0,50000.0,91.1,2541
20.3,2020.0,5.0,1353.0,33000.0,138.0,2542
20.37,2017.0,5.0,1199.0,30000.0,88.7,2543
18.9,2018.0,5.0,1396.0,60000.0,88.7,2544
18.6,2017.0,5.0,1998.0,68007.0,248.0,2545
20.36,2022.0,6.0,1462.0,10000.0,101.6,2546
22.05,2013.0,5.0,1496.0,78004.0,88.7,2547
11.9,2011.0,5.0,1199.0,80000.0,79.4,2548
23.95,2013.0,5.0,1197.0,34430.0,78.9,2549
17.3,2021.0,5.0,999.0,32806.0,98.6,2550
20.5,2020.0,5.0,1197.0,20000.0,81.8,2551
19.4,2020.0,5.0,1998.0,28960.0,248.0,2552
13.0,2009.0,5.0,1248.0,70000.0,73.97,2553
23.4,2019.0,7.0,3198.0,59295.0,197.0,2554
16.09,2018.0,5.0,814.0,43571.0,55.2,2555
15.6,2014.0,5.0,1248.0,70000.0,88.5,2556
24.3,2020.0,5.0,1950.0,36531.0,194.0,2557
21.3,2016.0,7.0,1997.0,120000.0,120.0,2558
21.27,2017.0,5.0,1582.0,95000.0,126.2,2559
23.2,2012.0,5.0,796.0,36946.0,47.3,2560
18.24,2014.0,5.0,1198.0,118976.0,86.7,2561
13.7,2018.0,5.0,1248.0,41132.0,88.5,2562
15.04,2017.0,5.0,1197.0,31463.0,81.8,2563
21.4,2014.0,5.0,1968.0,72000.0,174.3,2564
17.0,2021.0,5.0,999.0,17425.0,108.6,2565
17.8,2016.0,5.0,1197.0,70000.0,85.8,2566
22.54,2012.0,7.0,2179.0,120000.0,140.0,2567
15.1,2014.0,5.0,814.0,52553.0,55.2,2568
19.56,2020.0,5.0,1498.0,50000.0,98.9,2569
18.6,2019.0,5.0,1498.0,91829.0,93.8,2570
17.01,2022.0,5.0,1493.0,32000.0,113.4,2571
16.09,2020.0,5.0,1197.0,70000.0,81.8,2572
18.7,2017.0,5.0,1995.0,70000.0,188.0,2573
21.63,2011.0,5.0,1197.0,39962.0,78.9,2574
14.6,2020.0,5.0,1353.0,75420.0,138.0,2575
19.0,2019.0,5.0,1497.0,30000.0,117.6,2576
32.52,2019.0,5.0,1197.0,40000.0,81.8,2577
19.81,2016.0,5.0,814.0,60000.0,55.2,2578
18.7,2021.0,5.0,1197.0,30000.0,81.8,2579
23.4,2018.0,5.0,1047.0,40000.0,69.0,2580
16.1,2022.0,5.0,1197.0,17821.0,88.5,2581
18.0,2018.0,5.0,998.0,47944.0,58.3,2582
17.0,2022.0,5.0,1353.0,11000.0,138.0,2583
14.5,2015.0,5.0,1120.0,90000.0,71.0,2584
20.51,2020.0,4.0,1997.0,11002.0,150.0,2585
19.44,2022.0,5.0,1493.0,14807.0,98.6,2586
16.47,2021.0,5.0,998.0,18000.0,58.3,2587
22.38,2016.0,5.0,1997.0,68000.0,246.7,2588
22.38,2018.0,5.0,1199.0,87012.0,84.0,2589
16.2,2018.0,5.0,1197.0,76215.0,81.8,2590
28.09,2011.0,5.0,1248.0,100000.0,88.8,2591
16.0,2012.0,5.0,2400.0,80000.0,215.0,2592
18.0,2020.0,5.0,1493.0,50891.0,113.4,2593
21.56,2017.0,5.0,2993.0,68000.0,258.0,2594
19.3,2016.0,5.0,1497.0,60000.0,117.3,2595
18.5,2021.0,7.0,2393.0,39000.0,148.0,2596
42.672,2022.0,5.0,1995.0,9000.0,187.7,2597
19.7,2021.0,5.0,799.0,60000.0,53.2,2598
15.0,2013.0,5.0,1086.0,102787.0,62.1,2599
20.14,2018.0,6.0,2498.0,41000.0,105.0,2600
20.14,2022.0,5.0,998.0,14157.0,65.7,2601
24.2,2016.0,5.0,1197.0,62648.0,88.5,2602
21.79,2010.0,5.0,1248.0,110000.0,73.9,2603
24.3,2016.0,5.0,1197.0,57000.0,78.9,2604
14.53,2020.0,5.0,1353.0,23000.0,138.0,2605
14.8,2013.0,5.0,1197.0,69839.0,82.9,2606
20.14,2022.0,5.0,1197.0,6600.0,88.5,2607
20.68,2019.0,5.0,1493.0,54750.0,113.4,2608
17.3,2014.0,5.0,998.0,98141.0,58.1,2609
23.95,2020.0,5.0,1197.0,35979.0,81.8,2610
32.52,2016.0,5.0,1461.0,60000.0,83.8,2611
19.5,2019.0,5.0,1956.0,30000.0,138.1,2612
19.01,2018.0,5.0,1498.0,106117.0,88.0,2613
33.0,2019.0,5.0,1197.0,65131.0,81.8,2614
18.9,2018.0,5.0,1497.0,64345.0,121.3,2615
22.05,2010.0,5.0,1198.0,70000.0,75.0,2616
15.26,2010.0,5.0,1199.0,100000.0,73.9,2617
16.0,2021.0,5.0,1197.0,63274.0,88.5,2618
18.9,2018.0,5.0,1496.0,37000.0,105.9,2619
18.5,2019.0,5.0,1086.0,20000.0,68.0,2620
20.73,2020.0,5.0,1995.0,9900.0,187.7,2621
22.0,2017.0,5.0,1197.0,40000.0,81.8,2622
22.05,2015.0,5.0,1197.0,77182.0,81.8,2623
15.1,2009.0,5.0,1197.0,113131.0,78.9,2624
18.78,2016.0,5.0,796.0,46817.0,47.3,2625
18.0,2020.0,5.0,1950.0,38000.0,201.1,2626
11.36,2022.0,5.0,0.0,8700.0,73.7,2627
14.62,2017.0,5.0,998.0,123730.0,67.0,2628
17.6,2015.0,7.0,1497.0,65000.0,117.3,2629
21.4,2012.0,5.0,1598.0,110000.0,103.5,2630
17.4,2014.0,5.0,1198.0,120000.0,86.8,2631
20.51,2016.0,5.0,2143.0,60000.0,204.0,2632
20.09,2014.0,5.0,1248.0,106121.0,74.0,2633
12.8,2018.0,5.0,1598.0,65224.0,103.2,2634
14.7,2012.0,5.0,1497.0,55600.0,116.3,2635
21.4,2017.0,5.0,1248.0,89681.0,88.5,2636
17.4,2021.0,5.0,1493.0,62246.0,113.4,2637
28.09,2014.0,5.0,1396.0,41425.0,88.7,2638
15.73,2013.0,5.0,1248.0,77841.0,73.9,2639
18.78,2022.0,5.0,999.0,20000.0,98.6,2640
15.73,2014.0,8.0,1399.0,45000.0,98.8,2641
26.2,2018.0,7.0,2755.0,115000.0,174.5,2642
24.7,2018.0,5.0,1197.0,64000.0,83.1,2643
19.49,2011.0,5.0,1197.0,70000.0,78.91,2644
26.0,2014.0,5.0,1497.0,59603.0,117.3,2645
14.8,2018.0,5.0,1396.0,34000.0,88.7,2646
17.0,2018.0,7.0,2179.0,26492.0,152.8,2647
16.47,2022.0,5.0,1197.0,35000.0,81.8,2648
22.38,2020.0,5.0,1498.0,30000.0,119.3,2649
26.0,2015.0,5.0,1591.0,99000.0,121.3,2650
18.9,2017.0,5.0,1598.0,15100.0,103.5,2651
19.01,2021.0,5.0,1493.0,50000.0,98.6,2652
15.5,2015.0,5.0,1199.0,65000.0,88.7,2653
11.18,2021.0,5.0,998.0,8148.0,67.0,2654
18.75,2014.0,5.0,1368.0,48668.0,112.0,2655
14.16,2016.0,5.0,1199.0,29463.0,88.7,2656
18.6,2020.0,5.0,998.0,47473.0,58.3,2657
21.4,2012.0,5.0,1086.0,71000.0,68.0,2658
13.68,2017.0,5.0,1199.0,38362.0,88.7,2659
18.5,2013.0,5.0,1248.0,56805.0,74.0,2660
15.15,2011.0,4.0,796.0,90000.0,37.0,2661
22.38,2010.0,5.0,995.0,27000.0,62.0,2662
16.98,2010.0,5.0,1497.0,76000.0,116.39,2663
19.34,2013.0,5.0,1797.0,82000.0,147.5,2664
12.8,2016.0,5.0,998.0,33691.0,67.0,2665
17.0,2019.0,5.0,999.0,43567.0,75.0,2666
18.9,2011.0,5.0,1198.0,57000.0,73.9,2667
24.4,2018.0,5.0,1197.0,29767.0,88.5,2668
25.0,2021.0,5.0,1197.0,5973.0,88.5,2669
14.53,2016.0,5.0,1199.0,55077.0,74.0,2670
23.59,2017.0,5.0,1248.0,112000.0,88.5,2671
17.33,2015.0,7.0,2179.0,41000.0,140.0,2672
20.36,2016.0,5.0,1497.0,41138.0,117.3,2673
14.75,2019.0,5.0,1462.0,30000.0,103.2,2674
14.11,2010.0,5.0,1248.0,86543.0,73.9,2675
17.03,2013.0,5.0,1197.0,80000.0,85.8,2676
18.6,2018.0,5.0,1086.0,110000.0,58.0,2677
16.0,2010.0,5.0,796.0,90671.0,46.3,2678
18.5,2007.0,5.0,1086.0,90000.0,66.6,2679
21.72,2014.0,5.0,1498.0,58652.0,88.8,2680
15.17,2016.0,5.0,1498.0,81009.0,88.0,2681
23.1,2015.0,7.0,1498.0,71000.0,98.6,2682
20.36,2019.0,5.0,998.0,40000.0,67.0,2683
18.9,2018.0,5.0,1248.0,79000.0,88.5,2684
16.1,2010.0,5.0,1798.0,80000.0,138.1,2685
26.0,2019.0,5.0,1497.0,44000.0,121.3,2686
11.36,2014.0,5.0,1498.0,80000.0,88.8,2687
18.15,2020.0,5.0,1995.0,42000.0,188.0,2688
16.5,2019.0,7.0,1497.0,60000.0,121.0,2689
18.15,2015.0,5.0,998.0,87277.0,67.0,2690
15.96,2021.0,5.0,998.0,71603.0,58.3,2691
21.1,2019.0,5.0,1199.0,40500.0,88.7,2692
18.9,2019.0,7.0,1462.0,43312.0,103.2,2693
17.0,2019.0,5.0,796.0,35811.0,47.3,2694
21.79,2016.0,5.0,1197.0,43589.0,82.0,2695
25.8,2016.0,5.0,796.0,28925.0,47.3,2696
18.9,2016.0,5.0,1798.0,37000.0,187.7,2697
23.2,2015.0,7.0,2179.0,120000.0,140.0,2698
17.09,2017.0,5.0,1197.0,30000.0,82.0,2699
25.2,2010.0,5.0,1197.0,86476.0,78.91,2700
24.52,2016.0,5.0,1373.0,120000.0,91.1,2701
22.25,2014.0,5.0,1197.0,60349.0,81.8,2702
18.69,2020.0,5.0,796.0,10000.0,47.3,2703
32.52,2018.0,7.0,2179.0,85663.0,155.0,2704
16.02,2017.0,5.0,999.0,40000.0,75.0,2705
24.2,2022.0,5.0,1497.0,8000.0,117.6,2706
18.9,2019.0,7.0,2755.0,22480.0,171.5,2707
21.21,2016.0,5.0,1999.0,67634.0,149.9,2708
25.17,2017.0,7.0,2179.0,99107.0,153.8,2709
16.0,2018.0,5.0,1197.0,43466.0,83.1,2710
19.4,2018.0,5.0,1497.0,20000.0,117.3,2711
21.56,2015.0,5.0,998.0,79063.0,67.0,2712
18.6,2022.0,5.0,1199.0,8000.0,86.6,2713
19.81,2010.0,5.0,2354.0,110000.0,177.6,2714
15.1,2016.0,5.0,1496.0,65789.0,120.6,2715
18.78,2018.0,5.0,1197.0,81439.0,83.1,2716
21.21,2014.0,5.0,1497.0,36640.0,117.3,2717
17.4,2016.0,5.0,1248.0,82948.0,88.5,2718
20.52,2014.0,5.0,1968.0,29000.0,174.3,2719
19.69,2019.0,5.0,999.0,45728.0,75.0,2720
16.0,2013.0,5.0,1968.0,90000.0,174.3,2721
18.9,2011.0,5.0,998.0,70000.0,58.2,2722
18.12,2016.0,5.0,796.0,40518.0,47.3,2723
18.25,2018.0,5.0,1198.0,29593.0,67.0,2724
22.38,2015.0,5.0,1498.0,52944.0,98.6,2725
24.7,2019.0,5.0,1497.0,34446.0,121.3,2726
17.8,2019.0,5.0,1198.0,19000.0,108.5,2727
15.04,2015.0,5.0,1198.0,68404.0,74.0,2728
17.0,2013.0,5.0,1197.0,57770.0,88.5,2729
17.1,2015.0,5.0,998.0,54797.0,65.7,2730
17.03,2008.0,5.0,998.0,50000.0,67.1,2731
16.47,2014.0,5.0,1461.0,60200.0,108.5,2732
17.41,2022.0,5.0,1451.0,13600.0,141.0,2733
20.51,2010.0,5.0,1586.0,90000.0,103.3,2734
22.35,2020.0,7.0,2179.0,42503.0,136.7,2735
20.36,2018.0,7.0,2696.0,50000.0,184.0,2736
26.0,2021.0,5.0,999.0,10000.0,71.0,2737
24.39,2016.0,5.0,1968.0,60000.0,174.3,2738
20.89,2010.0,5.0,1199.0,80000.0,79.4,2739
24.7,2016.0,5.0,1197.0,66012.0,83.1,2740
17.69,2017.0,7.0,2393.0,70000.0,147.8,2741
18.3,2010.0,5.0,1197.0,107280.0,78.91,2742
15.1,2013.0,5.0,2967.0,80000.0,240.0,2743
17.1,2015.0,5.0,1197.0,83590.0,88.5,2744
17.8,2011.0,5.0,998.0,56992.0,66.1,2745
19.12,2013.0,5.0,1198.0,56245.0,76.0,2746
19.67,2009.0,8.0,2494.0,120000.0,102.0,2747
18.9,2016.0,5.0,1198.0,97921.0,73.7,2748
23.65,2019.0,5.0,1197.0,31304.0,81.8,2749
26.0,2016.0,5.0,1120.0,80000.0,71.0,2750
20.51,2022.0,5.0,1493.0,21801.0,113.4,2751
14.11,2009.0,5.0,1794.0,57847.0,138.1,2752
17.68,2015.0,5.0,1364.0,120000.0,67.0,2753
17.01,2022.0,7.0,2198.0,4722.0,172.4,2754
16.0,2021.0,5.0,1199.0,20000.0,118.3,2755
17.24,2010.0,5.0,1197.0,80000.0,78.9,2756
22.32,2016.0,7.0,2967.0,81000.0,245.0,2757
22.5,2022.0,5.0,1984.0,2300.0,241.3,2758
8.0,2020.0,5.0,1462.0,14654.0,103.2,2759
18.5,2016.0,5.0,1197.0,72000.0,81.8,2760
18.53,2018.0,7.0,2179.0,80000.0,140.0,2761
20.14,2018.0,5.0,1197.0,27468.0,82.8,2762
21.4,2018.0,5.0,1498.0,100000.0,108.6,2763
25.17,2018.0,5.0,1968.0,90000.0,181.0,2764
21.4,2019.0,5.0,998.0,102694.0,67.0,2765
14.8,2015.0,5.0,1197.0,28641.0,78.9,2766
25.2,2010.0,5.0,998.0,120000.0,67.1,2767
18.0,1998.0,4.0,796.0,90000.0,37.0,2768
18.0,2016.0,5.0,1498.0,120000.0,98.6,2769
21.21,2019.0,7.0,2755.0,48000.0,171.5,2770
15.29,2020.0,6.0,1198.0,60000.0,82.0,2771
22.69,2010.0,5.0,1172.0,100000.0,64.11,2772
20.28,2021.0,5.0,998.0,19047.0,118.3,2773
17.5,2016.0,9.0,2523.0,80000.0,63.0,2774
19.81,2009.0,5.0,1197.0,58570.0,85.8,2775
18.88,2009.0,5.0,998.0,90000.0,67.1,2776
17.9,2012.0,5.0,1197.0,58496.0,78.91,2777
24.3,2019.0,5.0,998.0,19910.0,67.0,2778
18.9,2013.0,5.0,1498.0,127840.0,98.6,2779
19.81,2017.0,5.0,1197.0,26020.0,81.8,2780
14.16,2016.0,5.0,1248.0,100000.0,73.9,2781
26.68,2013.0,5.0,1995.0,80000.0,218.0,2782
22.54,2014.0,5.0,1248.0,90000.0,74.0,2783
12.8,2017.0,7.0,1248.0,48000.0,88.5,2784
22.07,2019.0,5.0,799.0,31850.0,53.2,2785
16.02,2018.0,7.0,1462.0,55000.0,103.0,2786
15.1,2020.0,5.0,998.0,60468.0,58.3,2787
22.1,2013.0,7.0,1373.0,42000.0,93.7,2788
15.2,2019.0,7.0,1498.0,85000.0,93.8,2789
21.9,2018.0,5.0,1197.0,87100.0,81.8,2790
14.8,2015.0,5.0,1498.0,100000.0,103.2,2791
19.81,2016.0,5.0,799.0,72679.0,53.3,2792
16.5,2018.0,7.0,2179.0,20000.0,140.0,2793
18.12,2016.0,5.0,1198.0,49121.0,86.8,2794
18.2,2019.0,5.0,1462.0,30000.0,103.2,2795
13.73,2019.0,5.0,1197.0,41942.0,81.8,2796
22.0,2010.0,5.0,1086.0,90000.0,68.0,2797
17.1,2012.0,7.0,2179.0,120000.0,140.0,2798
18.6,2020.0,5.0,999.0,75965.0,75.0,2799
14.3,2018.0,5.0,1197.0,86782.0,81.8,2800
14.53,2015.0,5.0,1497.0,90000.0,117.3,2801
17.4,2019.0,5.0,1197.0,25231.0,81.8,2802
18.6,2016.0,5.0,1198.0,25138.0,67.0,2803
140.0,2017.0,7.0,1997.0,54000.0,140.0,2804
22.9,2014.0,5.0,1197.0,100000.0,82.0,2805
16.1,2013.0,5.0,1995.0,80000.0,190.0,2806
15.1,2019.0,5.0,1968.0,15938.0,187.7,2807
20.7,2010.0,5.0,1197.0,80407.0,88.5,2808
20.3,2018.0,5.0,796.0,27769.0,47.3,2809
18.6,2016.0,5.0,1497.0,87335.0,117.3,2810
23.84,2017.0,5.0,1991.0,50600.0,183.0,2811
14.1,2009.0,5.0,1405.0,80000.0,70.03,2812
19.81,2017.0,5.0,1956.0,28300.0,170.0,2813
20.3,2021.0,5.0,1462.0,39988.0,103.2,2814
17.1,2014.0,5.0,1198.0,45000.0,74.0,2815
37.086,2020.0,5.0,1956.0,42364.0,167.6,2816
23.01,2013.0,5.0,998.0,60000.0,67.0,2817
18.6,2020.0,5.0,1197.0,21627.0,88.5,2818
13.14,2014.0,5.0,1197.0,64000.0,78.9,2819
18.6,2016.0,5.0,998.0,27088.0,65.7,2820
12.0,2018.0,5.0,998.0,36361.0,65.7,2821
12.99,2018.0,5.0,1197.0,95753.0,81.8,2822
18.9,2016.0,5.0,796.0,20000.0,47.3,2823
18.88,2021.0,5.0,999.0,16500.0,108.6,2824
17.4,2021.0,5.0,1498.0,17000.0,119.3,2825
21.56,2014.0,7.0,2179.0,80000.0,140.0,2826
22.38,2021.0,5.0,1496.0,20000.0,105.9,2827
17.0,2017.0,5.0,1497.0,69289.0,117.3,2828
20.36,2017.0,5.0,1373.0,41000.0,91.1,2829
11.9,2017.0,5.0,1582.0,113974.0,126.2,2830
17.0,2014.0,5.0,1197.0,90000.0,82.0,2831
16.46,2018.0,5.0,1248.0,72020.0,88.5,2832
16.82,2017.0,5.0,1498.0,85000.0,98.6,2833
27.03,2014.0,5.0,998.0,82476.0,67.0,2834
