mileage,ano,seats,engine_capacity,kms_driven,max_power,resale_price_Lakh
8.9,2015.0,5.0,1498.0,41105.0,98.6,5.2
21.1,2012.0,5.0,1248.0,149985.0,73.9,3.32
18.07,2017.0,5.0,1197.0,28153.0,81.8,6.25
18.9,2017.0,5.0,1199.0,65169.0,84.0,3.99
32.52,2014.0,5.0,1399.0,120000.0,68.0,1.9
18.0,2021.0,5.0,796.0,1220.0,47.3,4.03
18.49,2014.0,5.0,1461.0,61000.0,83.8,3.4
31.79,2014.0,5.0,998.0,65014.0,67.0,2.96
20.36,2022.0,7.0,999.0,26382.0,71.0,7.32
20.8,2016.0,5.0,814.0,74129.0,55.2,2.91
20.0,2011.0,5.0,1197.0,42000.0,83.1,2.15
22.0,2018.0,5.0,1956.0,47000.0,170.0,11.9
23.4,2021.0,5.0,999.0,18745.0,71.0,5.97
20.4,2016.0,5.0,1197.0,46729.0,81.8,4.5
17.03,2014.0,5.0,1498.0,31000.0,98.6,4.95
17.0,2014.0,5.0,1396.0,92860.0,88.7,4.4
20.51,2019.0,5.0,1451.0,33714.0,141.0,13.2
20.89,2014.0,5.0,1248.0,120000.0,74.0,4.9
18.3,2018.0,7.0,2755.0,66000.0,171.5,15.9
21.1,2014.0,5.0,1197.0,63457.0,81.8,5.62
31.79,2021.0,7.0,2393.0,39000.0,148.0,28.0
22.74,2014.0,5.0,1461.0,110379.0,83.8,6.21
15.1,2012.0,5.0,1591.0,110000.0,121.3,3.0
20.3,2020.0,5.0,1496.0,10000.0,120.6,8.63
13.5,2022.0,4.0,2184.0,14000.0,130.0,16.9
21.1,2016.0,5.0,1197.0,57963.0,83.1,4.18
18.49,2018.0,5.0,814.0,14669.0,55.2,3.07
23.8,2019.0,5.0,1047.0,20031.0,69.0,6.34
14.9,2012.0,5.0,1197.0,67000.0,78.9,3.25
21.14,2020.0,5.0,1197.0,40000.0,81.8,7.25
16.65,2017.0,5.0,1298.0,26916.0,85.8,5.85
17.0,2021.0,5.0,1497.0,16000.0,113.4,15.59
22.74,2019.0,8.0,2393.0,34000.0,147.8,17.2
20.51,2013.0,5.0,1498.0,108513.0,98.6,3.8
15.04,2017.0,5.0,1199.0,88955.0,84.0,4.25
20.4,2012.0,8.0,2179.0,110000.0,120.0,6.5
16.8,2010.0,5.0,1197.0,66297.0,85.8,2.65
17.1,2010.0,5.0,1197.0,90000.0,78.9,1.25
23.84,2015.0,5.0,1499.0,71545.0,110.5,4.6
15.3,2017.0,5.0,998.0,50000.0,67.0,3.55
17.01,2011.0,5.0,1248.0,114000.0,88.77,2.85
17.19,2015.0,5.0,998.0,50114.0,67.0,3.7
13.7,2013.0,5.0,1968.0,66000.0,147.5,12.99
18.0,2007.0,5.0,2995.0,89000.0,294.9,7.75
19.17,2020.0,5.0,1995.0,22007.0,188.0,31.0
19.0,2020.0,5.0,1199.0,31679.0,83.8,5.89
18.49,2017.0,5.0,1197.0,30000.0,81.8,4.3
20.0,2017.0,5.0,1997.0,60000.0,153.8,14.25
23.7,2014.0,5.0,1197.0,40940.0,82.0,3.96
17.5,2017.0,7.0,2179.0,46000.0,140.0,8.45
13.5,2013.0,5.0,1197.0,41222.0,82.8,3.42
18.9,2020.0,5.0,1462.0,39109.0,103.2,8.4
18.7,2019.0,5.0,999.0,25042.0,75.1,5.42
25.2,2021.0,5.0,1197.0,20000.0,81.8,7.9
17.0,2018.0,5.0,1995.0,35000.0,187.7,34.0
18.5,2012.0,5.0,1197.0,57785.0,78.9,3.23
22.41,2015.0,5.0,1498.0,92656.0,98.6,4.76
21.38,2018.0,5.0,1364.0,81000.0,67.0,6.75
16.0,2021.0,5.0,999.0,14000.0,98.6,10.75
17.01,2016.0,5.0,1197.0,85863.0,88.5,5.74
23.64,2021.0,5.0,1197.0,30000.0,81.8,8.0
19.5,2020.0,7.0,1999.0,18000.0,245.4,56.5
20.51,2015.0,7.0,2179.0,120000.0,140.0,8.95
15.3,2012.0,5.0,998.0,104554.0,58.2,2.28
15.1,2014.0,5.0,1798.0,110000.0,157.7,7.8
17.1,2010.0,5.0,796.0,37379.0,46.3,1.95
16.47,2021.0,5.0,1497.0,30000.0,108.5,8.0
23.7,2017.0,5.0,1197.0,28000.0,83.1,6.25
21.01,2013.0,5.0,1995.0,31000.0,187.7,17.5
25.0,2015.0,5.0,1582.0,79998.0,126.2,6.4
25.2,2013.0,7.0,2494.0,99999.0,100.0,7.55
16.0,2012.0,5.0,998.0,43910.0,65.7,1.92
13.49,2017.0,5.0,999.0,60000.0,67.0,2.0
19.33,2018.0,5.0,998.0,73146.0,65.7,3.53
25.24,2014.0,5.0,1197.0,44707.0,82.0,3.96
18.6,2012.0,5.0,995.0,20000.0,62.1,2.1
23.01,2014.0,8.0,2179.0,110000.0,120.0,4.85
18.6,2019.0,5.0,1197.0,71110.0,83.1,6.66
12.8,2015.0,5.0,1197.0,17811.0,88.5,6.65
11.0,2010.0,5.0,1197.0,103287.0,78.9,1.66
16.8,2017.0,5.0,1120.0,111160.0,70.0,5.1
18.8,2017.0,5.0,999.0,85619.0,67.0,3.2
17.21,2017.0,5.0,1497.0,72791.0,117.3,6.75
15.6,2015.0,5.0,1197.0,54000.0,103.5,5.81
14.3,2013.0,5.0,998.0,83560.0,67.1,3.19
24.04,2021.0,5.0,1462.0,57000.0,103.2,10.61
18.9,2019.0,5.0,1396.0,76769.0,88.7,8.51
12.07,2010.0,5.0,1197.0,63696.0,88.5,2.12
18.0,2020.0,5.0,1451.0,16200.0,141.0,16.71
21.4,2013.0,5.0,1248.0,85452.0,74.0,2.72
18.55,2013.0,5.0,1248.0,120000.0,103.88974615994809,2.0
16.95,2014.0,5.0,1984.0,67000.0,150.0,12.0
21.4,2018.0,7.0,1968.0,67304.0,148.0,29.8
20.36,2019.0,5.0,1498.0,54123.0,98.9,9.0
26.68,2013.0,5.0,1399.0,70000.0,68.0,2.4
19.1,2014.0,5.0,1197.0,66601.0,81.8,4.57
18.5,2022.0,5.0,1497.0,13828.0,113.1,12.46
21.7,2017.0,5.0,1498.0,56000.0,108.6,5.9
17.03,2014.0,5.0,1497.0,78151.0,117.3,6.05
18.6,2008.0,5.0,1298.0,60000.0,103.88974615994809,0.95
24.7,2014.0,5.0,814.0,52703.0,55.2,2.24
24.0,2022.0,5.0,999.0,11522.0,113.9,14.62
22.54,2015.0,5.0,1197.0,33690.0,82.0,4.24
20.4,2021.0,5.0,998.0,63000.0,58.3,6.0
12.7,2013.0,5.0,1198.0,94057.0,86.7,3.06
22.05,2015.0,7.0,1493.0,114217.0,100.0,4.6
15.29,2018.0,5.0,998.0,72000.0,58.3,4.35
20.85,2009.0,5.0,1197.0,66156.0,78.9,2.76
18.3,2021.0,5.0,1493.0,44151.0,113.4,13.5
26.0,2017.0,5.0,1582.0,61000.0,126.2,7.71
21.4,2014.0,5.0,1248.0,120000.0,74.0,5.5
17.0,2022.0,5.0,1197.0,40000.0,65.3,7.35
22.0,2021.0,6.0,1493.0,30111.0,113.9,18.18
20.3,2021.0,5.0,1462.0,10000.0,103.2,10.0
18.5,2020.0,5.0,1462.0,111712.0,103.2,9.07
20.51,2018.0,5.0,1591.0,95329.0,121.3,8.1
19.8,2015.0,5.0,998.0,71593.0,67.0,2.8
23.01,2017.0,5.0,1197.0,47415.0,81.8,5.04
13.17,2020.0,5.0,1199.0,20000.0,88.7,8.3
19.27,2017.0,5.0,998.0,65000.0,100.5,5.6
17.92,2018.0,5.0,998.0,50811.0,58.3,5.12
22.0,2014.0,5.0,796.0,70000.0,47.3,1.8
19.33,2020.0,5.0,1984.0,40000.0,187.7,29.5
14.82,2020.0,5.0,1199.0,39066.0,83.8,7.85
20.8,2016.0,5.0,814.0,52000.0,55.2,2.6
22.56,2017.0,7.0,1493.0,50000.0,100.0,6.5
13.2,2018.0,5.0,1498.0,54408.0,78.9,7.85
14.41,2022.0,5.0,1956.0,24916.0,167.6,31.8
24.39,2015.0,5.0,1498.0,120000.0,103.5,4.1
19.4,2017.0,5.0,1968.0,45600.0,141.0,18.9
22.7,2022.0,4.0,2184.0,30000.0,130.0,15.5
12.55,2021.0,5.0,1197.0,5000.0,108.6,10.7
16.8,2015.0,5.0,796.0,120000.0,47.3,2.2
19.1,2013.0,5.0,998.0,80000.0,67.0,2.7
13.7,2011.0,5.0,1598.0,42908.0,103.6,3.09
17.41,2016.0,5.0,1197.0,41107.0,81.8,5.38
22.38,2013.0,5.0,1497.0,80000.0,116.4,4.0
22.9,2018.0,5.0,1496.0,13327.0,105.5,6.86
19.5,2016.0,5.0,1199.0,24735.0,84.0,4.19
23.84,2009.0,5.0,1596.0,80000.0,101.0,1.3
22.41,2012.0,5.0,1591.0,50000.0,121.3,4.25
21.7,2015.0,5.0,1197.0,63227.0,81.8,4.3
17.3,2011.0,7.0,2179.0,100000.0,138.1,3.0
14.19,2010.0,5.0,995.0,50000.0,62.0,1.0
16.0,2021.0,5.0,999.0,37121.0,71.0,7.49
11.36,2019.0,5.0,1194.0,40000.0,94.6,5.6
11.88,2016.0,7.0,1493.0,110000.0,100.0,6.7
22.38,2019.0,5.0,1497.0,78686.0,115.0,8.69
18.2,2021.0,5.0,1396.0,40000.0,88.7,8.5
17.8,2019.0,5.0,1199.0,68296.0,88.7,6.71
21.1,2016.0,5.0,1197.0,73565.0,82.0,4.19
26.59,2016.0,5.0,1197.0,49000.0,82.0,5.45
21.46,2016.0,5.0,1197.0,71337.0,82.0,4.18
20.08,2018.0,5.0,1199.0,30000.0,88.7,6.5
19.0,2015.0,5.0,1248.0,90805.0,74.0,3.8
20.25,2018.0,5.0,1198.0,35226.0,108.5,8.28
14.8,2010.0,5.0,1197.0,72000.0,78.91,2.5
25.17,2022.0,5.0,1197.0,30000.0,88.5,9.3
22.1,2017.0,5.0,1396.0,110000.0,88.7,7.5
16.25,2018.0,5.0,1368.0,35000.0,160.0,13.45
18.9,2012.0,5.0,1591.0,110000.0,121.3,3.0
18.3,2021.0,5.0,1497.0,26893.0,88.7,7.75
16.02,2018.0,5.0,1199.0,51569.0,88.7,6.0
15.5,2014.0,5.0,998.0,39510.0,67.0,3.86
18.0,2014.0,5.0,2993.0,82882.0,258.0,26.74
22.41,2023.0,5.0,1984.0,5700.0,187.7,36.0
22.38,2018.0,5.0,1956.0,56545.0,170.0,16.0
17.21,2021.0,5.0,999.0,28618.0,108.6,8.8
49.839999999999996,2022.0,5.0,1493.0,21649.0,98.6,11.32
21.01,2015.0,5.0,1197.0,37000.0,81.8,4.75
23.64,2021.0,4.0,2184.0,30000.0,130.0,15.25
11.36,2021.0,5.0,1493.0,14000.0,113.4,11.49
15.5,2014.0,5.0,1248.0,80000.0,74.0,4.8
18.3,2019.0,5.0,1368.0,20861.0,160.0,15.64
21.7,2014.0,5.0,2956.0,20000.0,138.0,5.99
16.8,2021.0,5.0,1199.0,28612.0,86.8,7.13
24.3,2015.0,5.0,998.0,52209.0,65.7,4.66
19.81,2019.0,5.0,1197.0,60000.0,81.8,6.7
18.33,2019.0,5.0,999.0,65113.0,67.0,3.79
21.4,2019.0,5.0,1197.0,9000.0,81.8,5.75
16.0,2007.0,8.0,2494.0,120000.0,102.0,3.45
20.36,2015.0,5.0,796.0,34000.0,34.2,2.65
19.67,2022.0,5.0,1199.0,1900.0,86.6,8.95
20.51,2019.0,5.0,1197.0,65691.0,103.5,8.25
20.14,2011.0,5.0,1497.0,90000.0,116.3,3.8
13.0,2014.0,5.0,1598.0,49000.0,103.6,4.9
11.0,2019.0,5.0,999.0,19640.0,67.0,4.45
18.9,2014.0,5.0,1197.0,35520.0,82.0,3.58
19.81,2013.0,7.0,2967.0,120000.0,241.4,16.0
12.0,2014.0,5.0,1497.0,37535.0,117.3,6.49
20.77,2018.0,5.0,1197.0,38000.0,83.1,5.85
12.55,2022.0,7.0,2198.0,10000.0,172.4,25.5
16.0,2020.0,5.0,1462.0,11063.0,103.2,10.79
20.51,2013.0,5.0,1498.0,60000.0,97.6,2.26
19.62,2019.0,5.0,1197.0,25050.0,83.1,7.34
11.36,2011.0,5.0,1197.0,92976.0,78.9,2.61
22.7,2015.0,5.0,998.0,96295.0,65.7,3.23
21.56,2014.0,5.0,1197.0,66486.0,82.0,4.06
19.0,2011.0,5.0,1197.0,93834.0,85.8,2.39
17.03,2019.0,5.0,1498.0,69000.0,98.9,8.65
12.99,2021.0,5.0,1462.0,65000.0,103.2,9.65
17.01,2016.0,5.0,1197.0,90332.0,81.8,5.26
20.65,2020.0,5.0,998.0,14949.0,118.3,10.02
18.2,2019.0,5.0,796.0,25486.0,47.3,3.54
16.5,2014.0,5.0,1120.0,90000.0,70.0,2.7
17.0,2018.0,5.0,1396.0,59000.0,88.7,7.5
20.51,2017.0,5.0,1197.0,80000.0,81.8,3.95
19.2,2006.0,7.0,2609.0,110000.0,116.6,4.0
22.0,2019.0,5.0,796.0,30000.0,47.3,3.3
19.01,2016.0,5.0,1591.0,69150.0,121.3,5.99
22.0,2015.0,5.0,1197.0,5838.0,83.1,5.36
18.6,2011.0,5.0,1197.0,55314.0,103.88974615994809,1.98
15.15,2014.0,5.0,1197.0,46181.0,82.0,4.95
19.0,2015.0,5.0,1498.0,68000.0,98.6,4.0
21.21,2017.0,5.0,1197.0,68595.0,83.1,5.48
16.8,2019.0,5.0,1497.0,81462.0,121.3,8.34
18.9,2018.0,5.0,1582.0,60895.0,126.2,9.8
27.4,2020.0,5.0,1086.0,35505.0,68.0,5.71
21.79,2010.0,5.0,1197.0,120000.0,78.91,1.4
21.1,2014.0,5.0,998.0,79258.0,67.0,3.04
16.95,2018.0,5.0,1395.0,43225.0,150.0,24.99
23.0,2018.0,5.0,999.0,57576.0,67.0,3.7
16.47,2019.0,5.0,1998.0,70000.0,248.0,48.0
19.3,2021.0,7.0,1956.0,20000.0,167.6,24.0
13.0,2008.0,5.0,1086.0,78916.0,62.1,2.0
12.35,2021.0,5.0,999.0,24619.0,67.0,5.11
16.38,2021.0,5.0,1199.0,34988.0,86.8,6.34
21.19,2023.0,5.0,1498.0,4500.0,108.4,17.9
17.45,2014.0,5.0,1498.0,103075.0,103.5,4.5
22.54,2012.0,5.0,1461.0,50000.0,65.0,2.0
27.97,2018.0,5.0,1197.0,111670.0,88.5,5.38
18.6,2011.0,5.0,1495.0,80000.0,94.0,2.5
18.2,2021.0,5.0,1998.0,30000.0,189.0,33.0
19.4,2011.0,5.0,998.0,30023.0,65.7,1.87
19.3,2015.0,5.0,1198.0,69000.0,86.8,3.35
16.5,2018.0,5.0,799.0,35056.0,53.6,3.25
26.0,2016.0,7.0,2982.0,95000.0,168.5,21.8
22.32,2022.0,5.0,1353.0,4600.0,138.1,17.0
17.92,2013.0,5.0,1197.0,65713.0,85.8,5.0
18.2,2020.0,5.0,1956.0,49285.0,167.6,15.0
23.59,2021.0,5.0,1451.0,30000.0,141.0,16.51
18.0,2010.0,5.0,1197.0,88898.0,88.5,1.99
21.21,2012.0,5.0,1248.0,71000.0,74.0,3.95
20.73,2013.0,5.0,1582.0,93000.0,126.2,5.5
26.0,2017.0,5.0,1199.0,54757.0,84.0,4.25
21.64,2015.0,5.0,1197.0,41565.0,88.5,3.43
22.32,2020.0,5.0,1498.0,48775.0,98.9,11.25
19.34,2003.0,5.0,993.0,30000.0,59.18,0.5
21.01,2017.0,5.0,1498.0,42772.0,104.5,7.55
22.32,2017.0,7.0,2179.0,63127.0,140.0,13.64
26.2,2019.0,7.0,2755.0,32000.0,171.5,18.99
22.9,2012.0,5.0,1086.0,108811.0,62.1,2.38
20.92,2011.0,5.0,1197.0,60020.0,88.5,3.92
22.74,2015.0,7.0,1248.0,116000.0,73.7,3.85
21.56,2009.0,5.0,1248.0,120000.0,73.97,1.95
25.1,2017.0,5.0,796.0,80000.0,47.3,1.7
20.36,2015.0,5.0,814.0,31349.0,55.2,3.26
20.38,2015.0,5.0,1248.0,70000.0,74.0,5.5
25.2,2022.0,5.0,999.0,6555.0,67.0,4.99
13.68,2021.0,5.0,999.0,20000.0,113.9,13.5
19.3,2018.0,5.0,1194.0,40000.0,94.6,6.0
22.1,2022.0,5.0,998.0,10000.0,118.4,11.5
16.1,2019.0,5.0,799.0,12873.0,53.3,3.82
23.1,2019.0,5.0,1396.0,22000.0,88.7,9.95
21.01,2011.0,5.0,1198.0,79803.0,75.0,1.36
18.6,2005.0,5.0,998.0,60000.0,67.1,0.4
21.46,2021.0,5.0,1498.0,16445.0,119.3,12.45
16.36,2014.0,7.0,1373.0,62000.0,93.7,6.75
19.27,2009.0,5.0,1586.0,78430.0,103.3,0.92293
14.11,2020.0,5.0,1493.0,40000.0,113.4,17.0
19.7,2012.0,5.0,1197.0,38319.0,88.5,3.92
17.6,2022.0,5.0,1197.0,13522.0,88.5,7.28
13.5,2018.0,5.0,1197.0,96026.0,103.5,7.73
17.8,2018.0,5.0,998.0,44110.0,55.9,5.22
22.74,2016.0,5.0,1197.0,54406.0,81.8,6.25
21.7,2022.0,5.0,1497.0,8837.0,88.7,8.17
26.0,2018.0,7.0,2755.0,109341.0,171.5,20.95
15.04,2015.0,5.0,1198.0,71830.0,86.7,4.4
20.73,2021.0,5.0,1498.0,10000.0,119.3,14.0
12.8,2020.0,5.0,998.0,20000.0,65.7,4.5
26.0,2012.0,5.0,1497.0,105034.0,116.4,3.4
19.0,2019.0,5.0,1248.0,40871.0,88.5,10.75
18.15,2010.0,5.0,1086.0,99103.0,68.0,1.78
21.21,2012.0,5.0,1968.0,90000.0,167.7,7.75
16.8,2018.0,5.0,1197.0,30000.0,83.1,5.0
17.99,2015.0,7.0,2179.0,110000.0,140.0,10.0
13.6,2017.0,5.0,1497.0,70693.0,117.3,7.45
22.38,2012.0,5.0,1197.0,50000.0,78.9,2.6
21.0,2016.0,5.0,1582.0,92000.0,126.2,9.8
16.0,2015.0,5.0,998.0,77659.0,67.0,3.71
16.0,2016.0,5.0,1498.0,100000.0,88.0,4.25
20.73,2016.0,5.0,2179.0,120000.0,120.0,6.0
19.1,2018.0,5.0,1197.0,30000.0,81.8,4.5
20.37,2008.0,5.0,1086.0,60250.0,68.0,1.45
16.2,2015.0,5.0,2354.0,48350.0,187.4,13.9
25.47,2015.0,7.0,1248.0,60000.0,88.8,6.7
21.9,2014.0,7.0,2982.0,174000.0,168.5,18.45
15.1,2011.0,5.0,1368.0,70000.0,88.77,2.1
16.47,2013.0,5.0,998.0,40000.0,67.0,3.75
24.39,2022.0,7.0,1497.0,20000.0,113.4,10.99
18.15,2021.0,5.0,1995.0,22600.0,187.4,57.5
11.3,2019.0,7.0,2755.0,16382.0,171.5,23.0
16.36,2013.0,5.0,1498.0,92340.0,89.8,2.51
16.9,2019.0,5.0,1462.0,91391.0,103.2,6.21
18.06,2010.0,5.0,998.0,40000.0,67.1,0.99
21.21,2021.0,5.0,1462.0,60000.0,103.2,8.7
13.68,2013.0,7.0,2494.0,120000.0,100.6,10.99
22.74,2011.0,5.0,1591.0,80000.0,121.3,4.9
16.0,2020.0,5.0,1462.0,80648.0,103.2,8.02
17.0,2014.0,5.0,1199.0,30000.0,82.4,2.45
18.9,2022.0,7.0,1353.0,4500.0,138.0,18.5
20.51,2010.0,5.0,1197.0,60000.0,78.91,2.6
13.5,2015.0,5.0,998.0,40000.0,67.0,3.4
18.12,2022.0,5.0,999.0,20000.0,113.9,15.0
17.1,2019.0,5.0,1582.0,78000.0,126.2,9.9
22.3,2014.0,5.0,1461.0,100000.0,108.4,3.5
24.3,2018.0,5.0,1197.0,24288.0,81.8,7.25
13.0,2019.0,5.0,1197.0,12000.0,81.8,8.5
17.52,2013.0,5.0,2967.0,76000.0,240.0,29.99
24.7,2016.0,5.0,1197.0,80000.0,85.8,3.5
19.81,2018.0,5.0,1197.0,45067.0,81.8,6.85
14.9,2020.0,5.0,1497.0,26000.0,113.4,13.25
18.9,2013.0,5.0,1197.0,66810.0,82.0,3.36
17.6,2019.0,5.0,1498.0,43570.0,98.6,8.0
24.4,2021.0,4.0,1997.0,5097.0,150.0,14.56
21.01,2017.0,5.0,998.0,61372.0,67.0,3.75
42.672,2010.0,5.0,1197.0,137939.0,85.8,1.92
22.9,2011.0,5.0,1197.0,69252.0,78.9,3.5
17.5,2019.0,5.0,1498.0,40000.0,98.9,9.1
18.9,2011.0,5.0,1198.0,120000.0,73.9,2.8
21.4,2009.0,5.0,1248.0,120000.0,73.9,1.25
23.59,2017.0,5.0,1496.0,39000.0,88.7,4.95
18.6,2013.0,5.0,2179.0,80000.0,187.7,15.25
22.9,2017.0,5.0,1995.0,80000.0,183.0,14.0
22.38,2015.0,5.0,1396.0,40212.0,88.7,5.73
17.43,2016.0,7.0,1493.0,90000.0,100.0,3.75
17.1,2019.0,5.0,1396.0,60000.0,88.7,7.0
18.9,2022.0,5.0,1490.0,7000.0,91.1,22.9
18.5,2016.0,5.0,1197.0,48648.0,81.8,5.89
21.38,2021.0,5.0,998.0,35969.0,118.3,10.5
25.32,2013.0,5.0,1198.0,53510.0,86.8,2.9
18.0,2017.0,5.0,1248.0,33654.0,73.9,7.65
22.25,2022.0,5.0,1353.0,10000.0,138.0,16.0
18.9,2014.0,5.0,1498.0,64400.0,98.6,4.55
14.8,2012.0,5.0,1582.0,62771.0,126.3,5.65
28.09,2010.0,5.0,1086.0,64000.0,62.1,2.65
20.3,2018.0,5.0,1199.0,15000.0,88.7,7.75
19.0,2021.0,7.0,999.0,20000.0,71.0,7.5
14.5,2014.0,5.0,1364.0,51838.0,67.0,3.2
16.9,2015.0,5.0,1497.0,51000.0,117.3,5.99
24.39,2020.0,5.0,1197.0,41000.0,81.8,5.85
12.8,2019.0,5.0,1373.0,35000.0,91.1,7.25
18.6,2014.0,5.0,1498.0,80000.0,98.6,5.8
22.0,2012.0,5.0,1461.0,70000.0,84.8,3.5
18.6,2012.0,5.0,1582.0,78344.0,126.3,4.7
20.36,2018.0,7.0,1462.0,55000.0,103.0,8.75
20.51,2019.0,5.0,1197.0,15000.0,81.8,8.25
15.1,2013.0,5.0,1582.0,81959.0,126.3,5.39
24.7,2012.0,5.0,998.0,50000.0,58.2,2.6
19.3,2012.0,5.0,1248.0,82000.0,74.0,4.2
22.7,2011.0,5.0,998.0,59091.0,67.1,2.4
23.0,2014.0,5.0,796.0,38459.0,47.3,2.0
18.0,2020.0,5.0,1462.0,50000.0,103.2,6.86
22.56,2019.0,5.0,1248.0,81000.0,88.5,9.45
20.0,2012.0,5.0,1197.0,93736.0,78.9,1.98
26.6,2016.0,5.0,1968.0,49000.0,143.0,14.0
18.6,2015.0,5.0,1248.0,70000.0,74.0,4.5
18.9,2019.0,7.0,2393.0,58000.0,147.5,21.0
11.0,2013.0,5.0,1968.0,120000.0,141.0,7.0
18.88,2017.0,5.0,1396.0,87608.0,88.7,7.8
15.43,2019.0,5.0,1198.0,34000.0,86.7,5.95
24.0,2008.0,5.0,1298.0,50000.0,88.2,2.0
19.4,2016.0,5.0,998.0,30400.0,67.0,4.4
16.35,2020.0,5.0,1197.0,27459.0,81.8,7.19
14.62,2019.0,5.0,1197.0,30984.0,81.8,7.77
21.4,2022.0,5.0,999.0,20000.0,67.0,5.5
23.4,2012.0,5.0,1495.0,80000.0,93.7,2.5
13.4,2020.0,7.0,2199.0,62000.0,197.2,29.5
15.1,2012.0,5.0,796.0,60000.0,46.3,2.0
23.84,2018.0,7.0,2179.0,151419.0,153.8,10.36
16.93,2008.0,5.0,1799.0,60000.0,130.0,1.9
18.5,2016.0,5.0,1497.0,64000.0,117.3,7.75
17.0,2013.0,5.0,796.0,56041.0,47.3,2.24
17.7,2018.0,5.0,1498.0,25000.0,98.9,9.0
22.1,2017.0,5.0,1498.0,65000.0,98.6,6.0
14.99,2011.0,5.0,1598.0,120000.0,103.6,3.25
20.0,2015.0,5.0,1373.0,74000.0,91.1,5.7
18.2,2010.0,8.0,2494.0,120000.0,102.0,4.3
23.84,2017.0,5.0,1498.0,120409.0,98.6,7.29
20.0,2020.0,5.0,1199.0,36000.0,84.8,5.75
16.55,2019.0,5.0,998.0,19130.0,118.3,9.09
32.26,2020.0,5.0,1197.0,60000.0,81.8,5.5
18.0,2012.0,5.0,1497.0,108338.0,116.3,4.4
16.8,2021.0,6.0,1462.0,20000.0,103.2,11.0
20.51,2014.0,5.0,4134.0,75000.0,382.0,48.5
16.5,2015.0,5.0,1197.0,61417.0,88.5,5.77
14.6,2022.0,5.0,1197.0,28000.0,81.8,8.75
20.8,2017.0,7.0,1997.0,76000.0,140.0,10.7
15.34,2010.0,5.0,1198.0,50000.0,90.0,3.0
20.38,2010.0,5.0,1061.0,55000.0,64.0,2.2
18.6,2017.0,5.0,1373.0,29779.0,91.1,6.5
16.1,2012.0,5.0,1197.0,90000.0,85.8,3.25
15.1,2021.0,5.0,1995.0,43000.0,187.7,54.75
21.5,2017.0,5.0,1199.0,20000.0,74.0,5.95
12.98,2018.0,7.0,1248.0,120000.0,88.5,7.3
24.3,2012.0,5.0,1396.0,90000.0,88.77,1.75
21.7,2018.0,5.0,1798.0,67000.0,178.0,13.75
19.5,2014.0,5.0,1198.0,55664.0,74.0,4.6
17.1,2011.0,5.0,998.0,58883.0,65.7,2.21
14.24,2021.0,5.0,998.0,13397.0,118.3,11.66
16.02,2013.0,5.0,2179.0,70000.0,187.7,18.0
20.0,2008.0,5.0,1497.0,70000.0,100.0,2.3
16.8,2010.0,5.0,1198.0,44824.0,75.0,3.9
18.1,2015.0,5.0,1197.0,60000.0,81.8,3.75
19.81,2016.0,8.0,2393.0,61000.0,147.8,13.25
15.1,2012.0,5.0,796.0,50000.0,47.3,1.8
110.0,2017.0,7.0,2179.0,20697.0,140.0,8.43
15.3,2021.0,5.0,1497.0,24000.0,115.0,11.25
20.36,2019.0,5.0,1197.0,30944.0,81.8,6.14
21.4,2016.0,5.0,998.0,69876.0,67.0,3.82
13.68,2019.0,5.0,1999.0,29000.0,177.0,31.0
12.5,2020.0,5.0,1995.0,13500.0,190.0,58.9
19.01,2017.0,5.0,1956.0,54947.0,170.0,8.0
22.54,2016.0,5.0,1248.0,54840.0,88.5,7.76
21.72,2021.0,5.0,1197.0,40000.0,81.8,6.5
19.1,2018.0,5.0,796.0,80000.0,47.3,3.4
21.74,2011.0,5.0,1086.0,80000.0,68.0,2.0
20.36,2007.0,5.0,1991.0,150000.0,112.2,0.5
16.82,2009.0,5.0,1061.0,80000.0,67.0,1.5
21.79,2011.0,5.0,1496.0,48391.0,88.7,2.59
22.0,2015.0,5.0,1120.0,40000.0,71.0,3.35
16.8,2022.0,4.0,1997.0,20000.0,150.0,17.0
18.06,2020.0,5.0,1197.0,20000.0,81.8,8.0
14.28,2021.0,5.0,1086.0,40000.0,59.1,5.0
24.0,2013.0,5.0,1248.0,71000.0,74.0,3.9
24.04,2018.0,5.0,1498.0,40000.0,99.6,5.75
28.4,2014.0,5.0,1197.0,70000.0,82.0,4.55
17.92,2016.0,5.0,1197.0,67225.0,83.1,6.45
14.01,2015.0,5.0,1364.0,100000.0,67.0,3.9
20.85,2013.0,5.0,1598.0,122759.0,103.5,3.45
21.7,2019.0,5.0,1197.0,49000.0,81.8,5.95
18.5,2018.0,5.0,1248.0,28000.0,74.0,5.8
17.0,2022.0,5.0,1197.0,51012.0,88.5,6.98
9.74,2015.0,5.0,1396.0,100700.0,105.5,4.55
16.0,2020.0,5.0,1496.0,80000.0,105.9,8.5
22.38,2010.0,5.0,998.0,110000.0,67.1,2.6
17.01,2014.0,5.0,1197.0,65519.0,85.8,3.1
21.63,2016.0,5.0,1396.0,90000.0,88.7,6.5
16.6,2018.0,6.0,1198.0,32000.0,77.0,4.0
19.01,2014.0,5.0,1497.0,67614.0,117.3,5.39
16.0,2021.0,5.0,799.0,12041.0,53.2,4.49
12.99,2016.0,5.0,1197.0,70454.0,82.0,3.8
