mileage,ano,seats,engine_capacity,kms_driven,max_power,body_type_id,modelo_id,marca_id,city_id,insurance_id,owner_type_id,fuel_type_id
21.0,2019.0,5.0,1498.0,16787.0,78.9,8,226,10,4,0,1,1
11.7,2013.0,5.0,2354.0,44000.0,177.6,8,1497,10,11,0,3,4
19.72,2014.0,5.0,1461.0,106113.0,108.4,7,747,26,2,0,1,1
12.62,2020.0,7.0,2198.0,88086.0,158.0,7,864,9,11,0,1,1
21.21,2016.0,5.0,1197.0,33647.0,81.8,3,2165,20,2,3,1,4
22.07,2012.0,5.0,1199.0,110000.0,73.9,3,1650,30,2,0,1,1
14.9,2021.0,5.0,1956.0,27000.0,167.6,7,624,14,11,3,1,1
23.59,2016.0,5.0,1364.0,90000.0,67.0,3,918,29,2,0,3,1
16.82,2021.0,5.0,1197.0,40000.0,108.6,7,2652,19,5,3,1,4
21.1,2012.0,5.0,814.0,120000.0,55.2,3,774,11,4,3,3,4
26.6,2018.0,5.0,998.0,109590.0,58.1,3,2521,20,1,3,3,0
21.66,2017.0,5.0,1498.0,99643.0,108.6,8,261,30,8,3,1,1
18.9,2010.0,5.0,998.0,77186.0,67.1,3,2544,20,8,2,2,4
27.39,2017.0,5.0,1248.0,52147.0,74.0,3,327,20,5,0,1,1
20.0,2011.0,5.0,1399.0,90000.0,68.0,3,972,9,2,3,2,1
16.0,2021.0,7.0,1493.0,31000.0,74.9,7,358,19,5,3,1,1
23.84,2020.0,5.0,1199.0,46823.0,83.8,3,2275,28,1,3,1,4
15.3,2022.0,5.0,1998.0,5900.0,254.7,8,28,1,11,4,1,4
19.5,2016.0,5.0,1199.0,119325.0,88.7,8,218,10,1,3,3,4
24.3,2017.0,5.0,1248.0,86000.0,88.5,7,2480,20,7,3,1,1
21.21,2018.0,5.0,1197.0,34424.0,81.8,8,2122,20,9,0,1,4
14.62,2016.0,5.0,1999.0,64000.0,149.9,8,854,11,2,0,3,4
22.69,2014.0,5.0,1995.0,71000.0,187.7,8,9,1,5,3,1,1
26.49,2022.0,5.0,1199.0,13145.0,72.4,8,2302,28,9,0,1,0
17.8,2018.0,5.0,1198.0,77000.0,86.7,8,221,10,12,0,1,4
22.05,2018.0,5.0,796.0,55479.0,47.3,3,138,20,12,0,1,4
10.5,2013.0,4.0,2993.0,66000.0,271.2,8,2628,13,7,3,1,1
18.53,2020.0,5.0,1199.0,30000.0,84.8,3,189,28,6,3,1,4
23.95,2018.0,5.0,998.0,2927.0,67.0,3,161,20,12,3,1,4
20.04,2021.0,5.0,1462.0,19202.0,103.2,8,508,20,12,3,1,4
20.7,2020.0,5.0,1197.0,30000.0,81.8,3,1072,11,2,3,1,4
22.38,2017.0,5.0,1197.0,99511.0,88.5,3,2165,20,12,0,1,4
20.14,2018.0,5.0,1197.0,24000.0,81.8,8,2738,11,9,0,1,4
24.3,2016.0,5.0,1248.0,98661.0,88.5,7,2475,20,11,0,1,1
21.4,2017.0,5.0,1197.0,70000.0,83.1,3,325,20,5,3,1,4
16.5,2015.0,5.0,1499.0,100000.0,110.0,7,818,9,5,3,1,4
17.4,2022.0,5.0,1497.0,15737.0,117.6,8,556,10,7,0,1,4
18.53,2018.0,5.0,1968.0,40000.0,187.7,8,101,0,4,0,1,1
0.0,2020.0,5.0,1493.0,126000.0,113.4,7,1998,15,7,0,1,1
19.56,2021.0,5.0,1197.0,20000.0,81.8,3,336,20,12,3,1,4
16.8,2022.0,5.0,1497.0,10000.0,113.4,7,2000,15,6,3,1,4
24.7,2013.0,5.0,1498.0,158945.0,98.6,8,242,10,4,3,1,1
18.6,2017.0,5.0,1199.0,50676.0,88.7,8,217,10,5,0,1,4
18.25,2016.0,5.0,1968.0,67000.0,187.7,8,89,0,5,0,3,1
17.05,2013.0,5.0,1995.0,83200.0,184.0,7,2570,1,6,2,1,1
20.3,2017.0,5.0,1199.0,115136.0,84.0,8,2290,28,12,0,3,4
17.0,2019.0,5.0,1198.0,40000.0,108.5,7,1528,28,12,3,1,4
15.1,2013.0,7.0,2179.0,100000.0,140.0,7,2697,19,6,3,1,1
20.0,2014.0,5.0,1399.0,60000.0,68.0,3,973,9,4,3,1,1
23.4,2014.0,5.0,1248.0,45000.0,74.0,8,2118,20,12,3,1,1
0.0,2021.0,5.0,,16500.0,73.7,8,2292,28,11,0,1,2
24.0,2014.0,5.0,1120.0,76009.0,70.0,3,1065,11,2,0,1,1
22.38,2019.0,5.0,1197.0,56187.0,88.5,3,2149,20,5,4,1,4
17.0,2011.0,5.0,1497.0,64000.0,116.39,8,541,10,6,3,1,4
16.96,2015.0,5.0,1968.0,120000.0,138.0,8,1300,30,1,3,1,1
28.4,2017.0,5.0,1248.0,112566.0,74.0,8,2095,20,2,0,3,1
20.51,2015.0,5.0,998.0,97407.0,67.0,3,2501,20,8,2,1,4
21.5,2019.0,5.0,1197.0,7000.0,81.8,3,2557,20,11,0,1,4
20.36,2010.0,5.0,1197.0,110000.0,78.9,3,2826,11,7,3,3,4
19.7,2010.0,5.0,796.0,55024.0,46.3,3,169,20,7,0,1,4
24.2,2016.0,7.0,1498.0,60000.0,98.6,4,1481,10,7,3,1,1
18.9,2017.0,5.0,1197.0,40000.0,81.8,3,1052,11,1,3,1,4
20.7,2020.0,5.0,1197.0,30000.0,81.8,3,1081,11,12,3,1,4
13.0,2015.0,7.0,2982.0,39508.0,168.5,7,999,29,8,0,3,1
0.0,2023.0,7.0,2198.0,16000.0,172.4,7,1957,19,5,3,1,1
20.89,2022.0,5.0,1197.0,7754.0,81.8,3,1160,20,3,2,1,4
17.33,2017.0,4.0,1998.0,20000.0,189.0,3,5,21,2,3,1,4
19.6,2016.0,5.0,1461.0,96181.0,108.4,7,744,26,2,0,1,1
18.6,2016.0,5.0,1197.0,38919.0,81.8,3,2910,11,4,0,4,4
21.1,2016.0,5.0,814.0,44583.0,55.2,3,782,11,4,3,3,4
14.2,2022.0,6.0,1999.0,27125.0,156.9,7,130,11,5,0,1,4
20.89,2017.0,5.0,1197.0,44410.0,81.8,3,1151,20,2,0,1,4
17.05,2018.0,5.0,1995.0,53000.0,184.0,7,2567,1,6,0,1,1
19.56,2021.0,5.0,1197.0,17744.0,81.8,3,346,20,2,3,1,4
19.3,2011.0,5.0,1248.0,100000.0,73.9,8,2120,20,6,3,1,1
17.3,2015.0,7.0,1497.0,75019.0,117.3,4,1482,10,5,0,1,4
20.4,2017.0,5.0,1197.0,66503.0,83.1,3,2153,20,5,0,1,4
16.8,2020.0,5.0,1497.0,52000.0,113.4,7,2006,15,1,4,1,4
13.24,2015.0,5.0,1598.0,67000.0,102.5,7,761,26,2,3,1,4
18.5,2010.0,5.0,1197.0,87845.0,78.91,3,2835,11,9,3,1,4
20.73,2016.0,5.0,1373.0,54000.0,91.1,8,526,20,5,0,1,4
19.0,2018.0,5.0,1194.0,52626.0,94.6,3,1009,9,2,0,1,4
18.0,2015.0,5.0,1198.0,50000.0,86.7,8,206,10,2,3,3,4
19.81,2015.0,5.0,1086.0,31130.0,68.0,3,2821,11,1,3,3,4
13.0,2016.0,5.0,1591.0,31000.0,121.3,7,701,11,9,3,3,4
15.0,2012.0,5.0,1396.0,53000.0,98.6,3,2912,11,1,0,1,4
20.36,2012.0,5.0,1197.0,95145.0,78.9,3,2824,11,1,0,1,4
24.4,2015.0,5.0,1120.0,90000.0,71.0,8,2723,11,1,3,3,1
19.67,2017.0,5.0,1582.0,70000.0,126.2,7,688,11,10,3,1,1
17.3,2006.0,5.0,993.0,103901.0,59.18,3,2791,20,7,3,3,4
23.4,2013.0,5.0,1248.0,80000.0,74.0,8,2133,20,10,3,3,1
19.49,2015.0,5.0,1198.0,70000.0,67.0,3,1460,23,11,3,4,4
21.1,2012.0,5.0,1197.0,76000.0,85.8,3,1795,20,7,3,3,4
16.14,2021.0,7.0,1956.0,20000.0,167.6,7,1513,28,5,3,1,1
27.3,2015.0,5.0,1498.0,95700.0,98.6,3,1283,10,7,3,1,1
18.3,2022.0,5.0,1199.0,30000.0,88.5,8,209,10,6,3,1,4
18.6,2016.0,5.0,1197.0,29951.0,81.8,3,2888,11,5,3,1,4
19.01,2017.0,7.0,1462.0,19000.0,103.2,4,895,20,12,3,1,4
12.99,2014.0,7.0,2494.0,113000.0,100.6,4,1213,29,9,3,1,1
12.55,2015.0,7.0,2982.0,120000.0,168.5,7,1000,29,2,3,1,1
17.52,2021.0,5.0,1197.0,22882.0,81.8,7,2372,11,10,2,1,4
26.08,2021.0,7.0,1462.0,30000.0,91.1,4,888,20,12,3,1,0
26.0,2022.0,5.0,998.0,3083.0,65.7,3,487,20,9,3,1,4
14.6,2021.0,5.0,1956.0,30000.0,167.6,7,1109,28,7,3,1,1
17.8,2017.0,5.0,1198.0,35000.0,86.7,8,221,10,7,3,1,4
24.3,2019.0,5.0,1248.0,68000.0,88.5,7,2476,20,5,0,1,1
22.25,2019.0,5.0,799.0,40481.0,53.2,3,1349,26,9,0,1,4
16.0,2020.0,5.0,1368.0,39000.0,160.7,7,615,14,5,0,1,4
0.0,2020.0,5.0,1497.0,79000.0,113.4,7,2005,15,1,0,1,4
18.3,2021.0,5.0,1498.0,9253.0,119.3,8,564,10,5,3,1,4
18.9,2015.0,5.0,1197.0,42100.0,81.8,3,1049,11,11,3,1,4
20.3,2019.0,5.0,1086.0,46851.0,68.0,3,1912,11,4,3,1,4
14.11,2020.0,7.0,2199.0,52230.0,197.2,4,440,15,2,0,1,1
16.5,2014.0,5.0,1499.0,40000.0,110.0,7,818,9,11,3,1,4
15.1,2018.0,7.0,2179.0,71000.0,152.8,7,2692,19,12,0,1,1
19.1,2017.0,5.0,1197.0,70000.0,82.0,8,2736,11,5,3,3,4
15.8,2014.0,5.0,1499.0,40000.0,110.0,7,824,9,5,3,1,4
31.59,2021.0,4.0,796.0,30000.0,40.3,3,146,20,1,3,1,0
15.1,2017.0,5.0,1798.0,58538.0,178.0,8,1590,27,11,0,1,4
18.6,2017.0,5.0,1197.0,62621.0,81.8,3,2910,11,2,4,1,4
26.49,2022.0,5.0,1199.0,30000.0,72.0,3,2277,28,10,3,1,0
21.1,2009.0,5.0,1197.0,76656.0,85.8,3,1799,20,4,0,3,4
17.68,2013.0,5.0,1968.0,43819.0,174.3,8,94,0,9,0,1,1
20.28,2018.0,5.0,1462.0,48352.0,103.2,8,509,20,7,3,3,4
21.0,2021.0,5.0,1197.0,10000.0,81.8,3,2914,11,8,3,1,4
17.0,2019.0,5.0,1591.0,55000.0,121.3,8,2466,11,5,0,1,4
16.0,2018.0,5.0,1368.0,50636.0,160.0,7,608,14,12,0,1,4
24.4,2016.0,5.0,1120.0,120000.0,71.0,8,2722,11,7,3,3,1
21.4,2019.0,5.0,1197.0,28742.0,83.1,3,325,20,8,4,1,4
24.39,2017.0,5.0,998.0,41428.0,65.7,3,161,20,6,3,4,4
17.0,2019.0,5.0,1198.0,58000.0,108.5,7,1528,28,5,3,3,4
23.0,2018.0,5.0,1498.0,22286.0,98.9,7,795,9,11,3,1,1
15.29,2017.0,5.0,1591.0,90000.0,121.3,7,703,11,11,3,1,4
20.3,2019.0,5.0,1086.0,36643.0,68.0,3,1906,11,11,0,1,4
22.9,2014.0,5.0,1248.0,110000.0,74.0,3,2179,20,5,3,1,1
19.67,2017.0,5.0,1582.0,90000.0,126.2,7,687,11,6,3,1,1
17.4,2018.0,5.0,1497.0,50000.0,117.6,8,595,10,5,3,1,4
17.8,2019.0,5.0,1496.0,70248.0,105.9,8,2765,29,10,3,1,4
17.0,2006.0,5.0,1405.0,110000.0,70.0,8,1197,28,10,3,3,1
20.73,2014.0,5.0,1373.0,30880.0,91.1,8,533,20,2,0,1,4
14.8,2018.0,5.0,1497.0,112071.0,121.3,7,806,9,1,3,1,4
17.0,2010.0,5.0,1497.0,99193.0,116.39,8,544,10,5,0,1,4
16.14,2021.0,6.0,1956.0,30000.0,167.6,7,1516,28,7,3,1,1
22.07,2012.0,5.0,1199.0,146640.0,73.9,3,1652,30,8,2,2,1
17.4,2019.0,5.0,1197.0,20000.0,81.8,3,2879,11,6,3,3,4
21.4,2017.0,5.0,1197.0,74441.0,83.1,3,325,20,7,0,3,4
20.51,2018.0,5.0,998.0,66619.0,67.0,3,2518,20,5,0,1,4
18.97,2015.0,5.0,1198.0,84719.0,67.0,3,1456,23,1,3,1,4
22.05,2022.0,5.0,796.0,10000.0,47.3,3,150,20,1,3,1,4
18.0,2015.0,5.0,1497.0,102783.0,117.3,8,579,10,2,0,1,4
22.9,2012.0,5.0,1248.0,91543.0,74.0,3,2157,20,7,2,4,1
22.54,2018.0,5.0,1396.0,69000.0,88.7,3,2886,11,8,0,1,1
17.03,2022.0,5.0,1462.0,14226.0,103.2,7,2334,29,1,3,1,4
20.45,2014.0,5.0,1461.0,72574.0,83.8,7,749,26,11,3,1,1
18.0,2014.0,5.0,1198.0,73045.0,86.7,8,222,10,4,0,1,4
22.32,2013.0,5.0,1582.0,60000.0,126.3,8,2420,11,7,3,3,1
18.9,2018.0,5.0,1197.0,43364.0,81.8,3,1054,11,11,3,1,4
10.91,2017.0,7.0,3198.0,81000.0,197.0,7,868,9,6,0,1,1
23.84,2018.0,5.0,1199.0,38272.0,84.0,3,2258,28,2,3,3,4
19.81,2015.0,5.0,1086.0,100000.0,68.0,3,2821,11,5,3,1,4
23.22,2018.0,5.0,1497.0,62764.0,113.4,7,1553,28,6,0,4,1
15.4,2017.0,8.0,2179.0,63000.0,120.0,7,1967,19,5,3,1,1
20.51,2017.0,5.0,998.0,70000.0,67.0,3,2502,20,11,3,3,4
22.38,2018.0,5.0,1197.0,90175.0,88.5,3,2165,20,1,0,1,4
17.4,2012.0,5.0,1197.0,80000.0,85.8,8,2131,20,7,3,3,4
24.3,2019.0,5.0,1248.0,72577.0,88.5,7,2483,20,7,0,1,1
18.9,2018.0,5.0,1197.0,8752.0,81.8,3,1054,11,2,0,1,4
17.0,2018.0,5.0,1591.0,50000.0,121.3,8,2467,11,9,3,1,4
18.24,2020.0,5.0,999.0,30155.0,108.6,3,1641,30,2,3,3,4
24.39,2015.0,5.0,998.0,64224.0,65.7,3,156,20,5,3,1,4
16.5,2022.0,7.0,1353.0,6500.0,138.0,4,435,15,11,3,1,4
17.21,2018.0,5.0,1197.0,51270.0,103.5,3,1657,30,2,3,3,4
20.85,2015.0,5.0,1197.0,70000.0,83.1,8,2121,20,0,3,3,4
18.6,2017.0,5.0,1199.0,39000.0,88.7,8,245,10,11,0,1,4
20.36,2016.0,5.0,1197.0,34000.0,78.9,3,2818,11,2,0,1,4
22.38,2021.0,5.0,1197.0,28305.0,88.5,3,2165,20,3,4,1,4
21.21,2017.0,5.0,1197.0,25000.0,81.8,3,2149,20,5,0,3,4
17.8,2021.0,5.0,1496.0,16841.0,105.9,8,2765,29,11,3,1,4
18.5,2012.0,5.0,1197.0,20000.0,78.91,3,2835,11,9,3,1,4
9.8,2009.0,5.0,2354.0,120000.0,180.0,8,1500,10,4,3,4,4
22.56,2018.0,5.0,1197.0,95241.0,88.5,3,2167,20,7,4,1,4
18.2,2008.0,5.0,1061.0,40000.0,64.0,3,2778,20,9,3,3,4
18.5,2022.0,5.0,1199.0,14257.0,86.8,3,195,28,2,3,1,4
17.1,2020.0,5.0,1956.0,56207.0,173.0,7,632,14,1,3,1,1
20.0,2020.0,7.0,999.0,30000.0,71.0,4,2321,26,7,3,1,4
19.81,2011.0,5.0,1086.0,37876.0,68.0,3,2820,11,6,3,1,4
23.84,2018.0,5.0,1199.0,58000.0,83.8,3,2261,28,11,0,1,4
19.12,2018.0,5.0,1373.0,37000.0,91.1,8,494,20,11,3,3,4
17.6,2019.0,7.0,2179.0,82000.0,153.8,4,1141,28,11,0,1,1
16.95,2011.0,5.0,1197.0,70000.0,78.9,3,2828,11,2,3,3,4
18.9,2017.0,5.0,1197.0,33623.0,81.8,3,1056,11,2,4,3,4
16.47,2013.0,5.0,1198.0,65744.0,74.0,3,1644,30,4,3,4,4
21.13,2016.0,5.0,1498.0,100456.0,108.6,8,1756,27,7,3,1,1
17.0,2011.0,5.0,1197.0,70000.0,78.91,3,2839,11,5,3,1,4
16.95,2011.0,5.0,1197.0,42236.0,78.9,3,2828,11,11,2,4,4
18.9,2013.0,5.0,998.0,59730.0,67.1,3,2542,20,7,3,3,4
21.1,2014.0,5.0,814.0,30000.0,55.2,3,775,11,11,3,3,4
22.41,2014.0,5.0,1197.0,112866.0,88.5,8,2121,20,12,0,1,4
23.65,2016.0,5.0,1248.0,80297.0,88.5,7,1872,20,7,3,1,1
19.81,2009.0,5.0,1086.0,50000.0,68.0,3,2814,11,6,3,1,4
22.32,2013.0,5.0,1582.0,72891.0,126.3,8,2422,11,2,3,3,1
17.33,2021.0,5.0,1199.0,21000.0,118.3,7,1552,28,9,0,1,4
22.38,2012.0,5.0,1197.0,67658.0,88.5,3,2165,20,1,3,1,4
18.0,2015.0,5.0,1198.0,50000.0,86.7,8,204,10,11,3,3,4
25.6,2018.0,5.0,1498.0,69236.0,97.9,8,588,10,8,2,1,1
25.8,2015.0,5.0,1498.0,65660.0,98.6,8,220,10,6,2,1,1
18.8,2010.0,5.0,1248.0,141627.0,88.77,8,1435,28,2,2,1,1
15.0,2016.0,5.0,1598.0,35586.0,103.5,8,1770,27,12,2,1,4
20.36,2010.0,5.0,1197.0,40475.0,78.9,3,2822,11,5,3,1,4
9.5,2017.0,5.0,3604.0,30000.0,280.0,7,2561,14,2,0,3,4
18.6,2014.0,5.0,1197.0,41173.0,81.8,3,2910,11,5,0,1,4
16.0,2015.0,7.0,2179.0,74386.0,140.0,7,2698,19,2,0,1,1
18.88,2015.0,5.0,1995.0,68200.0,184.0,8,15,1,11,0,3,1
15.1,2020.0,7.0,2179.0,60425.0,152.8,7,2682,19,2,3,1,1
25.1,2018.0,5.0,1248.0,79000.0,88.5,7,1868,20,1,0,1,1
19.03,2022.0,5.0,999.0,10000.0,71.0,7,1366,26,12,3,1,4
21.4,2019.0,5.0,1197.0,39725.0,83.1,3,319,20,9,3,1,4
20.04,2019.0,5.0,1462.0,58000.0,103.2,8,507,20,8,0,1,4
17.5,2008.0,5.0,1298.0,70000.0,85.8,8,2130,20,10,3,1,4
21.4,2016.0,5.0,1197.0,45982.0,83.1,3,323,20,11,0,3,4
18.88,2013.0,5.0,1995.0,76000.0,184.0,8,13,1,1,3,4,1
14.1,2022.0,5.0,1368.0,20000.0,160.7,7,643,14,0,3,1,4
18.6,2017.0,5.0,1197.0,49691.0,81.8,3,2910,11,3,2,1,4
32.52,2019.0,5.0,998.0,49112.0,58.3,3,2505,20,11,0,1,0
18.9,2010.0,5.0,998.0,62591.0,67.1,3,2554,20,12,3,3,4
19.47,2022.0,5.0,999.0,16000.0,113.9,8,2011,27,8,0,1,4
20.73,2014.0,5.0,1373.0,78777.0,91.1,8,533,20,12,0,3,4
15.2,2021.0,4.0,1997.0,33000.0,150.0,7,2236,19,2,0,1,4
17.69,2020.0,5.0,999.0,68303.0,108.6,8,2343,30,2,4,3,4
15.1,2014.0,7.0,2179.0,72102.0,140.0,7,2691,19,2,3,3,1
20.51,2019.0,5.0,998.0,17299.0,67.0,3,2502,20,12,3,1,4
22.38,2016.0,5.0,1197.0,81685.0,88.5,3,2165,20,4,0,1,4
20.73,2015.0,5.0,1373.0,85070.0,91.1,8,528,20,12,3,3,4
21.4,2016.0,5.0,1197.0,59678.0,83.1,3,319,20,6,0,1,4
23.9,2016.0,5.0,1582.0,65942.0,126.2,8,2418,11,7,0,3,1
23.22,2021.0,5.0,1497.0,49223.0,113.4,7,1556,28,11,3,1,1
14.28,2015.0,5.0,1798.0,110194.0,138.0,8,672,29,1,0,3,4
20.37,2018.0,5.0,1461.0,80000.0,108.4,7,418,26,1,3,3,1
26.49,2022.0,5.0,1199.0,23328.0,72.0,3,2277,28,1,3,1,0
19.17,2022.0,5.0,999.0,15920.0,71.0,7,1364,26,6,4,1,4
21.94,2018.0,5.0,1196.0,70000.0,61.7,5,847,20,3,3,1,0
17.0,2018.0,5.0,1591.0,13000.0,121.3,8,2466,11,9,3,1,4
19.56,2021.0,5.0,1197.0,6930.0,81.8,3,346,20,2,0,1,4
20.73,2018.0,5.0,1373.0,120000.0,91.1,8,498,20,1,3,3,4
19.4,2013.0,5.0,1198.0,62642.0,86.8,3,392,10,12,3,1,4
16.0,2015.0,7.0,2179.0,50000.0,140.0,7,2678,19,0,3,1,1
12.55,2013.0,7.0,2982.0,105000.0,168.5,7,998,29,5,0,4,1
16.24,2020.0,5.0,999.0,40844.0,108.6,8,1739,27,2,0,1,4
18.53,2015.0,5.0,1968.0,85000.0,187.7,8,101,0,6,0,1,1
19.0,2016.0,5.0,1199.0,96184.0,88.7,3,1277,10,4,0,3,4
23.59,2018.0,5.0,1364.0,89891.0,67.0,3,929,29,10,3,1,1
19.0,2010.0,5.0,998.0,35762.0,67.1,3,2782,20,5,0,1,4
17.5,2018.0,5.0,1199.0,108918.0,88.7,7,2500,10,12,0,1,4
16.47,2011.0,5.0,1198.0,85000.0,73.9,3,1665,30,6,0,1,4
14.53,2013.0,5.0,1798.0,41000.0,138.1,8,668,29,11,0,3,4
21.4,2017.0,5.0,1197.0,54407.0,83.1,3,323,20,5,0,1,4
16.09,2016.0,5.0,1598.0,90403.0,103.2,8,2354,30,4,3,3,4
25.1,2019.0,5.0,1248.0,81000.0,88.5,7,1873,20,2,0,1,1
8.0,2020.0,7.0,2694.0,25500.0,163.6,4,1265,29,5,0,1,4
15.1,2012.0,7.0,2179.0,120000.0,140.0,7,2697,19,3,3,4,1
17.7,2020.0,5.0,1497.0,43734.0,113.1,8,2448,11,5,4,1,4
20.86,2011.0,5.0,1199.0,140000.0,75.0,3,949,27,7,3,3,1
20.36,2010.0,5.0,1197.0,30000.0,78.9,3,2810,11,8,3,3,4
19.01,2018.0,7.0,1462.0,42000.0,103.2,4,895,20,7,3,1,4
12.4,2021.0,7.0,1996.0,33000.0,215.0,7,1041,18,5,0,1,1
13.24,2014.0,5.0,1598.0,60000.0,102.5,7,761,26,2,3,4,4
15.74,2014.0,5.0,1591.0,54700.0,121.3,8,2426,11,11,3,3,4
14.8,2019.0,5.0,1497.0,57167.0,121.3,7,806,9,9,0,3,4
16.2,2013.0,5.0,995.0,45000.0,62.1,3,2041,3,1,0,1,4
21.74,2021.0,5.0,999.0,31433.0,67.0,3,1338,26,5,0,1,4
18.9,2011.0,5.0,998.0,90000.0,67.1,3,2518,20,9,3,2,4
18.5,2011.0,5.0,1197.0,80000.0,78.91,3,2835,11,11,3,3,4
18.48,2011.0,5.0,1995.0,70000.0,177.0,8,33,1,2,0,3,1
17.01,2017.0,5.0,1591.0,70916.0,121.3,8,2434,11,1,3,1,4
15.3,2006.0,5.0,1341.0,20000.0,81.86,3,1031,11,11,3,3,4
13.0,2016.0,5.0,1591.0,80000.0,121.3,7,701,11,1,0,1,4
20.8,2020.0,5.0,1493.0,49017.0,113.4,7,2008,15,8,0,1,1
16.95,2011.0,5.0,1197.0,100000.0,78.9,3,2828,11,7,3,3,4
15.1,2014.0,7.0,2179.0,100000.0,140.0,7,2687,19,11,3,3,1
17.1,2019.0,5.0,1956.0,44731.0,170.0,7,640,14,5,0,1,1
18.3,2020.0,5.0,1498.0,40000.0,119.3,8,562,10,6,0,1,4
18.5,2011.0,5.0,1197.0,60000.0,78.91,3,2835,11,5,3,3,4
20.73,2017.0,5.0,1373.0,74557.0,91.1,8,499,20,8,3,1,4
21.56,2019.0,5.0,1462.0,40000.0,103.2,8,515,20,8,3,1,4
21.4,2018.0,5.0,1197.0,18185.0,83.1,3,323,20,10,4,1,4
21.79,2016.0,5.0,998.0,3200.0,67.0,3,2534,20,11,0,1,4
19.67,2018.0,5.0,1582.0,55000.0,126.2,7,688,11,9,0,1,1
23.4,2014.0,5.0,1248.0,90000.0,74.0,8,2104,20,5,3,1,1
22.05,2017.0,5.0,796.0,58647.0,47.3,3,148,20,7,0,1,4
19.12,2016.0,5.0,1373.0,37999.0,91.1,8,504,20,5,3,1,4
22.32,2014.0,5.0,1582.0,64000.0,126.3,8,2420,11,2,0,3,1
20.7,2019.0,5.0,1197.0,25400.0,81.8,3,1081,11,2,0,1,4
21.72,2017.0,5.0,1498.0,65000.0,108.6,8,1750,27,4,0,1,1
17.0,2018.0,5.0,1591.0,40000.0,121.3,8,2466,11,9,3,1,4
17.57,2021.0,5.0,1199.0,30146.0,118.3,7,1573,28,3,4,1,4
21.21,2019.0,5.0,1197.0,47000.0,81.8,8,2122,20,1,3,1,4
16.0,2011.0,5.0,1198.0,90000.0,90.0,3,1286,10,3,3,3,4
18.6,2010.0,5.0,1197.0,89620.0,85.8,3,2165,20,4,0,3,4
20.5,2020.0,5.0,1197.0,20000.0,81.8,8,296,11,9,3,1,4
17.8,2015.0,5.0,1497.0,79000.0,117.3,8,582,10,5,0,1,4
17.03,2022.0,5.0,1462.0,25535.0,103.2,7,2337,29,9,0,1,4
17.8,2007.0,5.0,1086.0,85000.0,63.0,3,1928,11,8,0,1,4
17.5,2019.0,7.0,1373.0,55395.0,91.1,4,886,20,11,0,1,4
18.9,2017.0,5.0,1197.0,38831.0,81.8,3,1057,11,12,0,3,4
17.0,2020.0,5.0,1497.0,18551.0,121.3,7,803,9,12,3,1,4
16.82,2020.0,5.0,1197.0,17817.0,108.6,7,2663,19,2,2,1,4
19.81,2013.0,5.0,1086.0,96144.0,68.0,3,2821,11,5,3,1,4
15.6,2011.0,5.0,1497.0,110045.0,116.3,8,555,10,5,0,1,4
21.74,2019.0,5.0,999.0,37465.0,67.0,3,1338,26,7,0,1,4
17.0,2016.0,5.0,1198.0,60000.0,73.7,8,254,30,2,3,3,4
26.6,2018.0,5.0,998.0,102089.0,58.1,3,2521,20,1,0,1,0
18.9,2018.0,5.0,1197.0,18837.0,81.8,3,1059,11,4,0,1,4
27.4,2016.0,5.0,1498.0,46940.0,98.6,8,243,10,9,0,1,1
18.6,2012.0,5.0,1197.0,100000.0,85.8,3,2180,20,8,3,3,4
32.52,2021.0,5.0,998.0,50000.0,58.3,3,2505,20,5,3,3,0
20.73,2018.0,5.0,1373.0,27374.0,91.1,8,498,20,1,0,1,4
23.01,2017.0,5.0,999.0,62810.0,67.0,3,1331,26,12,0,4,4
18.9,2017.0,5.0,1197.0,21520.0,81.8,3,1054,11,1,3,1,4
18.6,2017.0,5.0,1197.0,50000.0,81.8,3,2840,11,11,3,1,4
19.81,2012.0,5.0,1086.0,120000.0,68.0,3,2825,11,11,3,1,4
18.9,2016.0,5.0,1197.0,60000.0,82.0,3,1086,11,1,3,3,4
18.27,2019.0,5.0,998.0,52000.0,118.3,7,2394,11,5,0,1,4
22.0,2018.0,5.0,1197.0,37000.0,81.8,3,2190,20,2,0,1,4
16.65,2018.0,5.0,1968.0,53300.0,141.0,7,2306,30,12,0,1,1
18.9,2013.0,5.0,1197.0,68178.0,82.0,3,1060,11,4,0,1,4
22.5,2018.0,5.0,999.0,22982.0,67.0,3,1782,6,8,0,1,4
21.21,2018.0,5.0,1197.0,66754.0,81.8,8,2122,20,11,3,1,4
13.2,2005.0,5.0,1495.0,80000.0,94.0,8,115,11,11,3,4,4
19.4,2012.0,5.0,1198.0,41879.0,86.8,3,395,10,2,0,3,4
16.0,2016.0,7.0,2179.0,111269.0,140.0,7,2670,19,3,0,4,1
17.88,2021.0,5.0,1498.0,15000.0,147.5,7,2213,30,1,4,1,4
33.0,2017.0,5.0,796.0,68031.0,47.3,3,141,20,6,0,1,0
21.1,2015.0,5.0,814.0,65595.0,55.2,3,782,11,9,0,1,4
23.84,2018.0,5.0,1199.0,40330.0,84.0,3,2252,28,5,4,1,4
23.0,2015.0,5.0,1248.0,130588.0,88.7,8,2798,28,6,2,1,1
