full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh,ano,marca,modelo,fuel_type_id,owner_type_id,insurance_id,city_id,marca_id,modelo_id,body_type_id,transmission_type_id
2018 Honda City 1.5 V MT Exclusive,May 2018,1497.0,Comprehensive,Manual,9982.0,First Owner,Petrol,116.39,5.0,17.0,Sedan,Bangalore,10.0,2018.0,Honda,City 1.5 V MT Exclusive,4,1,0,2,10,545,8,1
2015 Honda Jazz 1.5 SV i DTEC,Oct 2015,1498.0,Not Available,Manual,83296.0,First Owner,Diesel,98.6,5.0,27.3,Hatchback,Bangalore,4.19,2015.0,Honda,Jazz 1.5 SV i DTEC,1,1,2,2,10,1283,3,1
2014 Maruti Celerio VXI AT,Jan 2015,998.0,Comprehensive,Automatic,40659.0,First Owner,Petrol,67.0,5.0,23.1,Hatchback,Bangalore,4.5,2014.0,Maruti,Celerio VXI AT,4,1,0,2,20,455,3,0
2017 Toyota Innova Crysta 2.4 VX MT,Mar 2017,2393.0,Comprehensive,Manual,104000.0,First Owner,Diesel,147.5,7.0,13.68,MUV,Delhi,14.75,2017.0,Toyota,Innova Crysta 2.4 VX MT,1,1,0,5,29,1252,4,1
2022 MG Hector Plus Sharp Diesel MT,Jun 2023,1956.0,Comprehensive,Manual,800.0,First Owner,Diesel,167.6,6.0,16.65,SUV,Delhi,21.9,2022.0,MG,Hector Plus Sharp Diesel MT,1,1,0,5,18,1121,7,1
2019 Maruti XL6 Alpha,Sept 2020,1462.0,Third Party,Manual,29430.0,First Owner,Petrol,103.2,6.0,19.01,MUV,Ahmedabad,9.32,2019.0,Maruti,XL6 Alpha,4,1,3,1,20,2635,4,1
2015 Ford Ecosport 1.5 TDCi Titanium Plus BSIV,Jun 2015,1498.0,Third Party,Manual,74549.0,Second Owner,Diesel,98.5,5.0,22.77,SUV,Chennai,5.26,2015.0,Ford,Ecosport 1.5 TDCi Titanium Plus BSIV,1,3,3,4,9,816,7,1
2019 Maruti Wagon R VXI 1.2,Jan 2020,1197.0,Comprehensive,Manual,41000.0,First Owner,Petrol,81.8,5.0,20.52,Hatchback,Delhi,4.95,2019.0,Maruti,Wagon R VXI 1.2,4,1,0,5,20,2535,3,1
2014 Volkswagen Passat Diesel Highline 2.0 TDI,2014,1968.0,Third Party,Automatic,60000.0,First Owner,Diesel,167.7,5.0,18.33,Sedan,Gurgaon,8.75,2014.0,Volkswagen,Passat Diesel Highline 2.0 TDI,1,1,3,6,30,1632,8,0
2018 Maruti Vitara Brezza VDi,Sept 2018,1248.0,Third Party,Manual,48627.0,First Owner,Diesel,88.5,5.0,24.3,SUV,Ahmedabad,7.87,2018.0,Maruti,Vitara Brezza VDi,1,1,3,1,20,2475,7,1
2017 Hyundai EON Era Plus,Nov 2017,814.0,Third Party,Manual,24695.0,First Owner,Petrol,55.2,5.0,21.1,Hatchback,Pune,2.93,2017.0,Hyundai,EON Era Plus,4,1,3,12,11,776,3,1
2018 Tata Tiago 1.2 Revotron XZ,Jul 2018,1199.0,Zero Dep,Manual,70383.0,First Owner,Petrol,84.0,5.0,23.84,Hatchback,Delhi,4.6,2018.0,Tata,Tiago 1.2 Revotron XZ,4,1,4,5,28,2258,3,1
2021 Honda Amaze VX CVT Petrol,Oct 2021,1199.0,Comprehensive,Automatic,8973.0,First Owner,Petrol,88.7,5.0,18.3,Sedan,Mumbai,8.62,2021.0,Honda,Amaze VX CVT Petrol,4,1,0,11,10,239,8,0
2021 Tata Altroz XZ Plus Turbo BSVI,Sept 2022,1199.0,Zero Dep,Manual,12754.0,First Owner,Petrol,108.4,5.0,18.05,Hatchback,Delhi,8.97,2021.0,Tata,Altroz XZ Plus Turbo BSVI,4,1,4,5,28,194,3,1
2016 Maruti Baleno 1.2 Delta,Feb 2016,1197.0,Comprehensive,Manual,62000.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Gurgaon,4.89,2016.0,Maruti,Baleno 1.2 Delta,4,1,0,6,20,323,3,1
2019 MG Hector Sharp Diesel MT,Jun 2020,1956.0,Third Party,Manual,96000.0,First Owner,Diesel,167.6,5.0,17.41,SUV,Hyderabad,16.5,2019.0,MG,Hector Sharp Diesel MT,1,1,3,7,18,1127,7,1
2017 Maruti Ciaz 1.4 Zeta,Apr 2017,1373.0,Third Party,Manual,53735.0,First Owner,Petrol,91.1,5.0,20.73,Sedan,Mumbai,6.5,2017.0,Maruti,Ciaz 1.4 Zeta,4,1,3,11,20,501,8,1
2018 Toyota Yaris J CVT BSIV,Jun 2018,1496.0,Third Party,Automatic,26844.0,First Owner,Petrol,105.5,5.0,17.8,Sedan,Pune,7.08,2018.0,Toyota,Yaris J CVT BSIV,4,1,3,12,29,2766,8,0
2016 Maruti Ciaz ZDi Plus SHVS,Jan 2016,1248.0,Comprehensive,Manual,110103.0,First Owner,Diesel,88.5,5.0,28.09,Sedan,Bangalore,6.37,2016.0,Maruti,Ciaz ZDi Plus SHVS,1,1,0,2,20,531,8,1
2013 Maruti Alto 800 LXI,2013,796.0,Third Party,Manual,30000.0,First Owner,Petrol,47.3,5.0,22.74,Hatchback,Ahmedabad,2.15,2013.0,Maruti,Alto 800 LXI,4,1,3,1,20,138,3,1
2014 BMW 3 Series 320d Luxury Line,2014,1995.0,Third Party,Automatic,100000.0,First Owner,Diesel,184.0,5.0,18.88,Sedan,Lucknow,10.5,2014.0,BMW,3 Series 320d Luxury Line,1,1,3,10,1,13,8,0
2015 Maruti SX4 S Cross DDiS 200 Sigma,Jul 2015,1248.0,Comprehensive,Manual,70000.0,First Owner,Diesel,88.5,5.0,23.65,SUV,Delhi,4.49,2015.0,Maruti,SX4 S Cross DDiS 200 Sigma,1,1,0,5,20,1871,7,1
2019 Maruti Alto 800 LXI,Apr 2019,796.0,Comprehensive,Manual,42212.0,First Owner,Petrol,47.3,5.0,22.05,Hatchback,Jaipur,3.18,2019.0,Maruti,Alto 800 LXI,4,1,0,8,20,138,3,1
2018 Maruti Alto K10 VXI,Feb 2019,998.0,Third Party,Manual,54611.0,First Owner,Petrol,65.7,5.0,24.39,Hatchback,Hyderabad,3.7,2018.0,Maruti,Alto K10 VXI,4,1,3,7,20,161,3,1
2020 MG ZS EV Exclusive,Mar 2020,0.0,Third Party,Automatic,55000.0,First Owner,Electric,140.8,5.0,0.0,SUV,Hyderabad,19.5,2020.0,MG,ZS EV Exclusive,2,1,3,7,18,2777,7,0
2010 Maruti Swift Dzire VDi,May 2010,1248.0,Not Available,Manual,127533.0,First Owner,Diesel,73.9,5.0,19.3,Sedan,Jaipur,2.28,2010.0,Maruti,Swift Dzire VDi,1,1,2,8,20,2120,8,1
2015 Fiat Avventura MULTIJET Emotion,2015,1248.0,Third Party,Manual,100000.0,Second Owner,Diesel,91.7,5.0,20.5,Hatchback,Hyderabad,4.2,2015.0,Fiat,Avventura MULTIJET Emotion,1,3,3,7,7,308,3,1
2010 Tata Indica Aura 1.2 Safire BSIV,Feb 2010,1172.0,Third Party,Manual,24374.0,First Owner,Petrol,64.11,5.0,16.5,Hatchback,Bangalore,1.15,2010.0,Tata,Indica Aura 1.2 Safire BSIV,4,1,3,2,28,1173,3,1
2021 Jeep Compass 2.0 Limited Plus 4X4,Nov 2021,1956.0,Comprehensive,Manual,29000.0,First Owner,Diesel,170.6,5.0,16.3,SUV,Kolkata,23.0,2021.0,Jeep,Compass 2.0 Limited Plus 4X4,1,1,0,9,14,631,7,1
2022 Hyundai Grand i10 Nios Sportz CNG,Mar 2022,1197.0,Zero Dep,Manual,16325.0,First Owner,CNG,68.0,5.0,0.0,Hatchback,Delhi,7.27,2022.0,Hyundai,Grand i10 Nios Sportz CNG,0,1,4,5,11,1082,3,1
2014 Hyundai Elantra S,Feb 2014,1797.0,Comprehensive,Manual,21939.0,First Owner,Petrol,147.5,5.0,16.3,Sedan,Delhi,6.67,2014.0,Hyundai,Elantra S,4,1,0,5,11,859,8,1
2014 Maruti Wagon R Stingray VXI,Oct 2014,998.0,Comprehensive,Manual,74611.0,Second Owner,Petrol,67.0,5.0,20.51,Hatchback,Bangalore,3.71,2014.0,Maruti,Wagon R Stingray VXI,4,3,0,2,20,2532,3,1
2021 Jeep Compass 1.4 Sport Plus,Oct 2021,1368.0,Comprehensive,Manual,9000.0,First Owner,Petrol,160.0,5.0,14.1,SUV,Kolkata,16.25,2021.0,Jeep,Compass 1.4 Sport Plus,4,1,0,9,14,619,7,1
2014 Hyundai i10 Magna,Jan 2014,1197.0,Comprehensive,Manual,59000.0,First Owner,Petrol,78.9,5.0,20.36,Hatchback,Delhi,2.55,2014.0,Hyundai,i10 Magna,4,1,0,5,11,2818,3,1
2017 Audi Q7 4.2 TDI quattro,Aug 2017,4134.0,Comprehensive,Automatic,73000.0,First Owner,Diesel,335.2,7.0,11.33,SUV,Bangalore,58.0,2017.0,Audi,Q7 4.2 TDI quattro,1,1,0,2,0,1728,7,0
2018 Jeep Compass 1.4 Limited Option,May 2018,1368.0,Third Party,Automatic,34576.0,First Owner,Petrol,160.0,5.0,16.0,SUV,Jaipur,14.9,2018.0,Jeep,Compass 1.4 Limited Option,4,1,3,8,14,610,7,0
2010 Hyundai Verna CRDi,Jan 2011,1493.0,Not Available,Manual,123776.0,First Owner,Diesel,110.0,5.0,16.8,Sedan,Bangalore,2.83,2010.0,Hyundai,Verna CRDi,1,1,2,2,11,2437,8,1
2021 Hyundai Alcazar Prestige (O) 7-Str Diesel AT,Aug 2021,1498.0,Comprehensive,Automatic,54000.0,First Owner,Diesel,113.4,7.0,18.1,SUV,Jaipur,18.25,2021.0,Hyundai,Alcazar Prestige (O) 7-Str Diesel AT,1,1,0,8,11,123,7,0
2014 Maruti Swift Dzire VDI,2014,1248.0,Third Party,Manual,40000.0,First Owner,Diesel,74.0,5.0,23.4,Sedan,Gurgaon,5.3,2014.0,Maruti,Swift Dzire VDI,1,1,3,6,20,2118,8,1
2015 Ford Figo 1.2P Trend MT,Oct 2015,1196.0,Comprehensive,Manual,59873.0,First Owner,Petrol,86.8,5.0,18.16,Hatchback,Pune,3.45,2015.0,Ford,Figo 1.2P Trend MT,4,1,0,12,9,966,3,1
2015 Maruti Baleno 1.2 Delta,Dec 2015,1197.0,Third Party,Manual,86423.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Jaipur,4.26,2015.0,Maruti,Baleno 1.2 Delta,4,1,3,8,20,323,3,1
2020 Kia Seltos GTX Plus DCT,Dec 2020,1353.0,Comprehensive,Automatic,36674.0,First Owner,Petrol,138.0,5.0,16.5,SUV,Kolkata,14.0,2020.0,Kia,Seltos GTX Plus DCT,4,1,0,9,15,1990,7,0
2008 Honda City EXi,Jul 2008,1497.0,Comprehensive,Manual,84000.0,Second Owner,Petrol,78.0,5.0,17.7,Sedan,Kolkata,1.5,2008.0,Honda,City EXi,4,3,0,9,10,550,8,1
2009 Hyundai i20 Magna,2009,1197.0,Third Party,Manual,100000.0,Fourth Owner,Petrol,78.91,5.0,18.5,Hatchback,Pune,2.0,2009.0,Hyundai,i20 Magna,4,2,3,12,11,2887,3,1
2017 Maruti Swift Dzire AMT VXI,Jun 2017,1197.0,Comprehensive,Automatic,89411.0,First Owner,Petrol,81.8,5.0,21.21,Sedan,Bangalore,5.57,2017.0,Maruti,Swift Dzire AMT VXI,4,1,0,2,20,2096,8,0
2017 Ford Ecosport 1.5 TDCi Titanium BSIV,Jun 2017,1498.0,Comprehensive,Manual,48692.0,First Owner,Diesel,98.5,5.0,22.77,SUV,Delhi,5.89,2017.0,Ford,Ecosport 1.5 TDCi Titanium BSIV,1,1,0,5,9,814,7,1
2016 Maruti Wagon R VXI,Jul 2016,998.0,Third Party,Manual,47000.0,First Owner,Petrol,67.0,5.0,21.79,Hatchback,Pune,3.95,2016.0,Maruti,Wagon R VXI,4,1,3,12,20,2534,3,1
2019 Toyota Innova Crysta 2.4 VX MT 8S BSIV,Aug 2019,2393.0,Comprehensive,Manual,40000.0,First Owner,Diesel,147.8,8.0,13.68,MUV,Kolkata,17.5,2019.0,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,1,1,0,9,29,1254,4,1
2020 Hyundai Grand i10 Nios AMT Sportz,2020,1197.0,Third Party,Automatic,20000.0,First Owner,Petrol,81.8,5.0,20.7,Hatchback,Pune,7.0,2020.0,Hyundai,Grand i10 Nios AMT Sportz,4,1,3,12,11,1073,3,0
2016 Maruti Alto K10 VXI,Apr 2016,998.0,Comprehensive,Manual,33070.0,First Owner,Petrol,65.7,5.0,24.39,Hatchback,Pune,3.32,2016.0,Maruti,Alto K10 VXI,4,1,0,12,20,161,3,1
2005 Maruti Zen LXI,Jan 2005,993.0,Not Available,Manual,96598.0,Second Owner,Petrol,59.18,5.0,17.3,Hatchback,Jaipur,0.69,2005.0,Maruti,Zen LXI,4,3,2,8,20,2791,3,1
2017 Volvo XC 90 D5 Inscription BSIV,Jul 2017,1969.0,Third Party,Automatic,152000.0,First Owner,Diesel,235.0,7.0,17.2,SUV,Hyderabad,45.5,2017.0,Volvo,XC 90 D5 Inscription BSIV,1,1,3,7,31,2601,7,0
2016 Hyundai Xcent 1.2 Kappa S,Jun 2016,1197.0,Comprehensive,Manual,86828.0,First Owner,Petrol,82.0,5.0,19.1,Sedan,Delhi,4.21,2016.0,Hyundai,Xcent 1.2 Kappa S,4,1,0,5,11,2732,8,1
2014 Maruti Swift VDI,Sept 2014,1248.0,Third Party,Manual,75000.0,First Owner,Diesel,74.0,5.0,22.9,Hatchback,Hyderabad,4.8,2014.0,Maruti,Swift VDI,1,1,3,7,20,2157,3,1
2018 Maruti Ciaz 1.4 Alpha,Dec 2018,1373.0,Comprehensive,Manual,70000.0,First Owner,Petrol,91.1,5.0,20.73,Sedan,Gurgaon,7.38,2018.0,Maruti,Ciaz 1.4 Alpha,4,1,0,6,20,497,8,1
2013 Nissan Micra XV CVT,Jul 2013,1198.0,Third Party,Automatic,38329.0,First Owner,Petrol,76.0,5.0,19.34,Hatchback,Chennai,3.89,2013.0,Nissan,Micra XV CVT,4,1,3,4,23,1473,3,0
2017 Maruti Celerio ZXI Optional,Jun 2017,998.0,Third Party,Manual,73582.0,First Owner,Petrol,67.0,5.0,23.1,Hatchback,Hyderabad,4.42,2017.0,Maruti,Celerio ZXI Optional,4,1,3,7,20,483,3,1
2018 Hyundai i20 1.2 Asta Dual Tone,Apr 2018,1197.0,Not Available,Manual,45499.0,Second Owner,Petrol,81.8,5.0,18.6,Hatchback,Bangalore,7.0,2018.0,Hyundai,i20 1.2 Asta Dual Tone,4,3,2,2,11,2831,3,1
2022 Renault Kiger RXZ Turbo CVT,Apr 2022,999.0,Zero Dep,Automatic,12793.0,First Owner,Petrol,98.6,5.0,18.24,SUV,Delhi,9.51,2022.0,Renault,Kiger RXZ Turbo CVT,4,1,4,5,26,1373,7,0
2011 Hyundai i10 Sportz,Mar 2011,1197.0,Third Party,Manual,37647.0,First Owner,Petrol,78.9,5.0,20.36,Hatchback,Kolkata,2.06,2011.0,Hyundai,i10 Sportz,4,1,3,9,11,2824,3,1
2018 Tata Hexa XTA,Aug 2018,2179.0,Not Available,Automatic,186969.0,First Owner,Diesel,153.8,7.0,17.6,MUV,Gurgaon,8.5,2018.0,Tata,Hexa XTA,1,1,2,6,28,1141,4,0
2015 Hyundai Xcent 1.2 Kappa S,Aug 2015,1197.0,Not Available,Manual,71050.0,First Owner,Petrol,82.0,5.0,19.1,Sedan,Gurgaon,3.4,2015.0,Hyundai,Xcent 1.2 Kappa S,4,1,2,6,11,2732,8,1
2017 Honda Jazz 1.2 V AT i VTEC,Jan 2018,1199.0,Comprehensive,Automatic,28897.0,Second Owner,Petrol,88.7,5.0,19.0,Hatchback,Chennai,6.55,2017.0,Honda,Jazz 1.2 V AT i VTEC,4,3,0,4,10,1277,3,0
2015 Hyundai Grand i10 Magna,Jul 2015,1197.0,Comprehensive,Manual,33231.0,First Owner,Petrol,82.0,5.0,18.9,Hatchback,Chennai,4.4,2015.0,Hyundai,Grand i10 Magna,4,1,0,4,11,1068,3,1
2022 Hyundai i20 Sportz BSVI,2022,1197.0,Third Party,Manual,10000.0,First Owner,Petrol,81.8,5.0,21.0,Hatchback,Kolkata,7.2,2022.0,Hyundai,i20 Sportz BSVI,4,1,3,9,11,2913,3,1
2017 Maruti Ertiga VXI CNG,Apr 2017,1462.0,Comprehensive,Manual,85677.0,Third Owner,CNG,86.6,7.0,26.11,MUV,Mumbai,7.46,2017.0,Maruti,Ertiga VXI CNG,0,4,0,11,20,899,4,1
2015 Maruti Alto K10 LXI,Jun 2015,998.0,Third Party,Manual,70356.0,First Owner,Petrol,67.0,5.0,23.95,Hatchback,Delhi,2.87,2015.0,Maruti,Alto K10 LXI,4,1,3,5,20,156,3,1
2018 Maruti Swift Dzire LXI,2018,1197.0,Third Party,Manual,70000.0,Second Owner,Petrol,85.8,5.0,19.0,Sedan,Hyderabad,5.0,2018.0,Maruti,Swift Dzire LXI,4,3,3,7,20,2107,8,1
2023 Maruti Jimny Alpha Dual Tone,Jun 2023,1462.0,Comprehensive,Manual,386.0,First Owner,Petrol,103.3,4.0,16.94,SUV,Jaipur,15.0,2023.0,Maruti,Jimny Alpha Dual Tone,4,1,0,8,20,1301,7,1
2022 Skoda Kushaq 1.0 TSI Active BSVI,Aug 2022,999.0,Comprehensive,Manual,16000.0,First Owner,Petrol,113.9,5.0,19.2,SUV,Jaipur,11.5,2022.0,Skoda,Kushaq 1.0 TSI Active BSVI,4,1,0,8,27,1378,7,1
2020 Maruti Wagon R VXI AMT Opt 1.2,Jun 2020,1197.0,Third Party,Automatic,11124.0,First Owner,Petrol,81.8,5.0,20.52,Hatchback,Ahmedabad,5.87,2020.0,Maruti,Wagon R VXI AMT Opt 1.2,4,1,3,1,20,2539,3,0
2018 Renault KWID Climber 1.0 AMT,2018,999.0,Third Party,Automatic,20000.0,First Owner,Petrol,67.0,5.0,24.04,Hatchback,Agra,3.2,2018.0,Renault,KWID Climber 1.0 AMT,4,1,3,0,26,1344,3,0
2022 Hyundai Creta SX Opt Turbo BSVI,2022,1353.0,Third Party,Automatic,10000.0,First Owner,Petrol,138.1,5.0,0.0,SUV,Hyderabad,18.0,2022.0,Hyundai,Creta SX Opt Turbo BSVI,4,1,3,7,11,725,7,0
2016 Toyota Etios 1.4 VD,Jun 2016,1364.0,Third Party,Manual,73671.0,Second Owner,Diesel,67.0,5.0,23.59,Sedan,Chandigarh,4.18,2016.0,Toyota,Etios 1.4 VD,1,3,3,3,29,914,8,1
2016 BMW 5 Series 530d M Sport,May 2016,2993.0,Comprehensive,Automatic,50000.0,Second Owner,Diesel,258.0,5.0,14.69,Sedan,Chennai,33.5,2016.0,BMW,5 Series 530d M Sport,1,3,0,4,1,40,8,0
2022 Tata Nexon XZA Plus AMT BSVI,Sept 2022,1199.0,Third Party,Automatic,7900.0,First Owner,Petrol,118.3,5.0,17.05,SUV,Mumbai,11.45,2022.0,Tata,Nexon XZA Plus AMT BSVI,4,1,3,11,28,1578,7,0
2022 Maruti Brezza Zxi Plus BSVI,Jun 2022,1462.0,Comprehensive,Manual,5297.0,Second Owner,Petrol,101.6,5.0,19.89,SUV,Gurgaon,11.83,2022.0,Maruti,Brezza Zxi Plus BSVI,4,3,0,6,20,385,7,1
2023 Renault Triber RXT BSVI,Jan 2023,999.0,Comprehensive,Manual,5400.0,First Owner,Petrol,71.0,7.0,20.0,MUV,Delhi,7.65,2023.0,Renault,Triber RXT BSVI,4,1,0,5,26,2317,4,1
2022 Kia Seltos X-Line Diesel AT,Apr 2022,1493.0,Third Party,Automatic,38390.0,First Owner,Diesel,113.4,5.0,18.0,SUV,Ahmedabad,19.5,2022.0,Kia,Seltos X-Line Diesel AT,1,1,3,1,15,2010,7,0
2016 Hyundai EON D Lite Plus,Jan 2017,814.0,Third Party,Manual,76516.0,First Owner,Petrol,55.2,5.0,21.1,Hatchback,Ahmedabad,2.84,2016.0,Hyundai,EON D Lite Plus,4,1,3,1,11,774,3,1
2017 Renault Duster 110PS Diesel RxZ,Dec 2017,1461.0,Comprehensive,Manual,48000.0,First Owner,Diesel,108.4,5.0,19.6,SUV,Delhi,6.0,2017.0,Renault,Duster 110PS Diesel RxZ,1,1,0,5,26,743,7,1
2022 Tata Altroz XZ Option,Jul 2022,1199.0,Comprehensive,Manual,7767.0,First Owner,Petrol,84.8,5.0,18.53,Hatchback,Bangalore,8.75,2022.0,Tata,Altroz XZ Option,4,1,0,2,28,189,3,1
2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Dec 2017,1197.0,Comprehensive,Manual,26678.0,Second Owner,Petrol,81.8,5.0,18.9,Hatchback,Hyderabad,5.15,2017.0,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,4,3,0,7,11,1054,3,1
2014 Volkswagen Polo Diesel Highline 1.2L,Oct 2014,1199.0,Comprehensive,Manual,77000.0,Second Owner,Diesel,73.9,5.0,22.07,Hatchback,Bangalore,5.1,2014.0,Volkswagen,Polo Diesel Highline 1.2L,1,3,0,2,30,1651,3,1
2017 Hyundai i10 Sportz 1.1L,2017,1086.0,Third Party,Manual,50000.0,Second Owner,Petrol,68.0,5.0,19.81,Hatchback,Delhi,4.25,2017.0,Hyundai,i10 Sportz 1.1L,4,3,3,5,11,2825,3,1
2019 Mahindra XUV500 W7 AT,Sept 2019,2179.0,Comprehensive,Automatic,63425.0,First Owner,Diesel,152.8,7.0,15.1,SUV,Delhi,11.81,2019.0,Mahindra,XUV500 W7 AT,1,1,0,5,19,2693,7,0
2016 BMW X1 xDrive 20d M Sport,2016,1995.0,Third Party,Automatic,30000.0,First Owner,Diesel,188.0,5.0,20.68,SUV,Kolkata,19.5,2016.0,BMW,X1 xDrive 20d M Sport,1,1,3,9,1,2575,7,0
2022 MG Astor Sharp BSVI,Mar 2022,1498.0,Third Party,Manual,5000.0,First Owner,Petrol,108.4,5.0,15.43,SUV,Chennai,14.9,2022.0,MG,Astor Sharp BSVI,4,1,3,4,18,285,7,1
2010 Maruti Wagon R LXI BS IV,Apr 2011,998.0,Not Available,Manual,77635.0,Second Owner,Petrol,67.1,5.0,18.9,Hatchback,Gurgaon,1.25,2010.0,Maruti,Wagon R LXI BS IV,4,3,2,6,20,2518,3,1
2020 Maruti Baleno Delta,Jun 2020,1197.0,Third Party,Manual,60665.0,First Owner,Petrol,81.8,5.0,21.01,Hatchback,Delhi,6.21,2020.0,Maruti,Baleno Delta,4,1,3,5,20,334,3,1
2017 Honda City i VTEC SV,Jun 2017,1497.0,Comprehensive,Manual,61216.0,Second Owner,Petrol,117.3,5.0,17.8,Sedan,Chennai,7.78,2017.0,Honda,City i VTEC SV,4,3,0,4,10,582,8,1
2013 Maruti Alto 800 LXI,2013,796.0,Third Party,Manual,40000.0,Fifth Owner,Petrol,47.3,5.0,22.74,Hatchback,Jaipur,1.07,2013.0,Maruti,Alto 800 LXI,4,0,3,8,20,138,3,1
2013 Renault Duster 85PS Diesel RxE,2013,1461.0,Third Party,Manual,100000.0,First Owner,Diesel,83.8,5.0,20.45,SUV,Chandigarh,3.7,2013.0,Renault,Duster 85PS Diesel RxE,1,1,3,3,26,748,7,1
2008 Maruti Zen Estilo LX BSIII,2008,998.0,Third Party,Manual,120000.0,Second Owner,Petrol,67.1,5.0,18.2,Hatchback,Chandigarh,0.99,2008.0,Maruti,Zen Estilo LX BSIII,4,3,3,3,20,2780,3,1
2018 Hyundai Creta 1.4 E Plus CRDi,Jun 2018,1396.0,Comprehensive,Manual,73000.0,First Owner,Diesel,88.7,5.0,22.1,SUV,Jaipur,9.25,2018.0,Hyundai,Creta 1.4 E Plus CRDi,1,1,0,8,11,682,7,1
2019 Renault KWID 1.0,Jul 2019,999.0,Third Party,Manual,52138.0,First Owner,Petrol,67.0,5.0,23.01,Hatchback,Chennai,3.8,2019.0,Renault,KWID 1.0,4,1,3,4,26,1325,3,1
2012 Volkswagen Vento IPL II Petrol Highline,2012,1598.0,Third Party,Manual,90000.0,Third Owner,Petrol,103.56,5.0,15.8,Sedan,Chennai,2.32,2012.0,Volkswagen,Vento IPL II Petrol Highline,4,4,3,4,30,2363,8,1
2019 Maruti Alto 800 VXI BSIV,Mar 2020,796.0,Third Party,Manual,16903.0,Second Owner,Petrol,47.3,5.0,24.7,Hatchback,Hyderabad,3.4,2019.0,Maruti,Alto 800 VXI BSIV,4,3,3,7,20,149,3,1
2015 Maruti Wagon R LXI CNG,May 2015,998.0,Comprehensive,Manual,61000.0,First Owner,CNG,58.2,5.0,26.2,Hatchback,Mumbai,3.5,2015.0,Maruti,Wagon R LXI CNG,0,1,0,11,20,2521,3,1
2018 Jeep Compass 2.0 Limited Option 4X4,2018,1956.0,Third Party,Manual,60000.0,First Owner,Diesel,170.0,5.0,16.3,SUV,Hyderabad,18.0,2018.0,Jeep,Compass 2.0 Limited Option 4X4,1,1,3,7,14,627,7,1
2017 Maruti Celerio ZXI,2017,998.0,Third Party,Manual,50000.0,First Owner,Petrol,67.0,5.0,23.1,Hatchback,Mumbai,3.87,2017.0,Maruti,Celerio ZXI,4,1,3,11,20,474,3,1
2018 Toyota Fortuner 2.8 2WD AT BSIV,2018,2755.0,Third Party,Automatic,60000.0,First Owner,Diesel,174.5,7.0,12.9,SUV,Chandigarh,32.5,2018.0,Toyota,Fortuner 2.8 2WD AT BSIV,1,1,3,3,29,985,7,0
2020 Hyundai Santro Sportz CNG,Nov 2020,1086.0,Third Party,Manual,49799.0,Second Owner,CNG,59.1,5.0,30.48,Hatchback,Pune,5.72,2020.0,Hyundai,Santro Sportz CNG,0,3,3,12,11,1919,3,1
2022 BMW X5 xDrive 40i SportX Plus,Jan 2022,2998.0,Comprehensive,Automatic,22000.0,First Owner,Petrol,335.2,5.0,11.24,SUV,Delhi,92.0,2022.0,BMW,X5 xDrive 40i SportX Plus,4,1,0,5,1,2595,7,0
2015 Ford Ecosport 1.5 DV5 MT Trend,2015,1498.0,Third Party,Manual,50000.0,First Owner,Diesel,89.8,5.0,22.7,SUV,Gurgaon,3.6,2015.0,Ford,Ecosport 1.5 DV5 MT Trend,1,1,3,6,9,792,7,1
2017 Maruti Ignis 1.2 Alpha BSIV,Oct 2017,1197.0,Third Party,Manual,16679.0,First Owner,Petrol,81.8,5.0,20.89,Hatchback,Lucknow,5.02,2017.0,Maruti,Ignis 1.2 Alpha BSIV,4,1,3,10,20,1148,3,1
2014 Maruti Wagon R VXI BS IV,Sept 2014,998.0,Comprehensive,Manual,92739.0,Second Owner,Petrol,67.0,5.0,20.51,Hatchback,Bangalore,3.15,2014.0,Maruti,Wagon R VXI BS IV,4,3,0,2,20,2542,3,1
2018 Toyota Yaris G CVT BSIV,Jun 2018,1496.0,Third Party,Automatic,46429.0,Second Owner,Petrol,105.5,5.0,17.8,Sedan,Bangalore,8.99,2018.0,Toyota,Yaris G CVT BSIV,4,3,3,2,29,2761,8,0
2021 Tata Altroz XZ Diesel,Aug 2021,1497.0,Zero Dep,Manual,60222.0,First Owner,Diesel,88.7,5.0,23.64,Hatchback,Chandigarh,7.42,2021.0,Tata,Altroz XZ Diesel,1,1,4,3,28,187,3,1
2020 Tata Altroz XZ BSVI,Jun 2020,1199.0,Third Party,Manual,32210.0,First Owner,Petrol,86.8,5.0,19.33,Hatchback,Delhi,6.89,2020.0,Tata,Altroz XZ BSVI,4,1,3,5,28,186,3,1
2010 Mahindra Scorpio SLE 7S BSIV,2010,2179.0,Third Party,Manual,120000.0,Second Owner,Diesel,120.0,7.0,12.05,SUV,Hyderabad,4.25,2010.0,Mahindra,Scorpio SLE 7S BSIV,1,3,3,7,19,1972,7,1
