full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh
2011 Maruti Alto Green LXi (CNG),Sept 2011,796 cc,Comprehensive,Manual,"55,450 Kms",First Owner,CNG,38.4bhp,5.0,26.83 kmpl,Hatchback,Gurgaon,1.68
2015 Tata Nano Twist XTA,2015,624 cc,Third Party insurance,Automatic,"30,000 Kms",Second Owner,Petrol,37.5bhp,4.0,25.4 kmpl,Hatchback,Pune,2.35
2017 Honda City i-VTEC CVT ZX,Mar 2017,1497 cc,Comprehensive,Automatic,"62,708 Kms",First Owner,Petrol,117.6bhp,5.0,18 kmpl,Sedan,Bangalore,10.55
2008 Maruti Alto LXi BSIII,2008,796 cc,Third Party insurance,Manual,"30,000 Kms",Second Owner,Petrol,46.3bhp,5.0,19.7 kmpl,Hatchback,Mumbai,0.9
2016 Mahindra XUV500 W10 AWD,Jun 2016,2179 cc,Third Party insurance,Manual,"89,331 Kms",First Owner,Diesel,140bhp,7.0,16 kmpl,SUV,Kolkata,8.0
2014 Honda City i VTEC SV,May 2014,1497 cc,Comprehensive,Manual,"63,950 Kms",First Owner,Petrol,117.3bhp,5.0,17.4 kmpl,Sedan,Kolkata,3.8
2017 Mahindra e2o Plus P6,May 2017,,Third Party insurance,Automatic,"21,500 Kms",First Owner,Electric,25.4bhp,4.0,110 kmpl,Hatchback,Kolkata,2.75
2022 Tata Nexon EV Prime XZ Plus,Aug 2022,0 cc,Not Available,Automatic,"12,751 Kms",First Owner,Electric,127bhp,5.0,,SUV,Lucknow,14.5
2011 Hyundai Verna 1.4 VTVT,Aug 2011,1396 cc,Third Party insurance,Manual,"76,000 Kms",First Owner,Petrol,105.5bhp,5.0,17.43 kmpl,Sedan,Hyderabad,4.75
2018 BMW X1 sDrive 20d xLine,Nov 2018,1995 cc,Comprehensive,Automatic,"36,000 Kms",First Owner,Diesel,188bhp,5.0,20.68 kmpl,SUV,Mumbai,28.75
2014 Ford Ecosport 1.5 DV5 MT Trend,Feb 2014,1498 cc,Third Party insurance,Manual,"66,300 Kms",Second Owner,Diesel,89.84bhp,5.0,22.7 kmpl,SUV,Gurgaon,3.95
2017 Maruti Wagon R VXI 1.2,Mar 2017,1197 cc,Comprehensive,Manual,"38,000 Kms",First Owner,Petrol,81.80bhp,5.0,20.52 kmpl,Hatchback,Delhi,3.76
2012 Nissan Micra XV,2012,1198 cc,Third Party insurance,Manual,"80,000 Kms",Second Owner,Petrol,75bhp,5.0,18.06 kmpl,Hatchback,Lucknow,1.6
2015 Volkswagen Vento 1.5 TDI Highline,2015,1498 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Diesel,103.2bhp,5.0,20.34 kmpl,Sedan,Delhi,4.28
2006 Skoda Octavia Classic 1.9 TDI MT,2006,1896 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Diesel,66(90) / 4000,5.0,18.7 kmpl,Sedan,Hyderabad,1.6
2015 Maruti Swift VDI BSIV,Mar 2015,1248 cc,Comprehensive,Manual,"87,753 Kms",First Owner,Diesel,74bhp,5.0,25.2 kmpl,Hatchback,Bangalore,5.77
2018 Hyundai Grand i10 1.2 Kappa Magna BSIV,Aug 2018,1197 cc,Comprehensive,Manual,"96,534 Kms",First Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Jaipur,4.26
2012 Renault Duster 110PS Diesel RxZ,2012,1461 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Diesel,108.45bhp,5.0,19.01 kmpl,SUV,Agra,4.5
2021 Honda City ZX CVT,Jul 2021,1498 cc,Third Party,Automatic,"22,171 Kms",First Owner,Petrol,119.35bhp,5.0,18.3 kmpl,Sedan,Mumbai,14.17
2017 Maruti Baleno 1.2 CVT Zeta,Oct 2017,1197 cc,Zero Dep,Automatic,"52,440 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Chandigarh,6.12
2020 Kia Seltos HTX IVT G,Mar 2020,1497 cc,Third Party insurance,Automatic,"23,000 Kms",First Owner,Petrol,113.42bhp,5.0,16.8 kmpl,SUV,Delhi,15.5
2011 Volkswagen Vento Petrol Highline,Jul 2011,1598 cc,Comprehensive,Manual,"49,000 Kms",First Owner,Petrol,103.6bhp,5.0,15.04 kmpl,Sedan,Gurgaon,2.9
2021 Volkswagen Polo 1.0 MPI Comfortline,May 2021,999 cc,Third Party,Manual,"62,696 Kms",First Owner,Petrol,75.10bhp,5.0,17.74 kmpl,Hatchback,Bangalore,8.55
2018 Maruti Vitara Brezza LDi,2018,1248 cc,Third Party insurance,Manual,"90,000 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Delhi,6.0
2010 Maruti Swift 1.2 VXi BSII,May 2010,1197 cc,Not Available,Manual,"1,67,455 Kms",First Owner,Petrol,85ps,5.0,16.1 kmpl,Hatchback,Gurgaon,1.5
2022 Kia Carens Prestige Plus Turbo 2022-2023,Apr 2022,1353 cc,Comprehensive,Manual,"15,841 Kms",First Owner,Petrol,138.05bhp,7.0,16.2 kmpl,MUV,Ahmedabad,14.0
2011 Maruti Swift 1.2 VDI BSII,2011,1248 cc,Third Party insurance,Manual,"1,20,000 Kms",Second Owner,Diesel,,5.0,17.8 kmpl,Hatchback,Bangalore,3.4
2016 Maruti Celerio VXI,Aug 2016,998 cc,Comprehensive,Manual,"80,000 Kms",First Owner,Petrol,65.71bhp,5.0,25.24 kmpl,Hatchback,Hyderabad,3.95
2016 Renault KWID RXT,2016,799 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Petrol,53.3bhp,5.0,25.17 kmpl,Hatchback,Hyderabad,2.89
2017 Mahindra Scorpio Intelli Hybrid S10,2017,2179 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Diesel,120bhp,7.0,15.4 kmpl,SUV,Ahmedabad,12.0
2019 Maruti Vitara Brezza VDi AMT,Apr 2019,1248 cc,Comprehensive,Automatic,"54,125 Kms",Second Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Gurgaon,7.33
2015 Maruti Swift Dzire LDI,Jul 2015,1248 cc,Third Party insurance,Manual,"72,432 Kms",Second Owner,Diesel,74bhp,5.0,26.59 kmpl,Sedan,Delhi,3.22
2020 Renault Triber RXZ,Jul 2020,999 cc,Comprehensive,Manual,"36,000 Kms",First Owner,Petrol,71.01bhp,7.0,20 kmpl,MUV,Bangalore,6.85
2020 Tata Nexon EV Prime XZ Plus LUX,Jun 2020,0 cc,Third Party insurance,Automatic,"26,896 Kms",First Owner,Electric,127bhp,5.0,,SUV,Bangalore,14.99
2014 Honda City i VTEC V,Aug 2014,1497 cc,Comprehensive,Manual,"44,540 Kms",First Owner,Petrol,117.3bhp,5.0,17.4 kmpl,Sedan,Ahmedabad,5.98
2017 Maruti Swift Dzire VXI 1.2,Jul 2017,1197 cc,Comprehensive,Manual,"24,119 Kms",First Owner,Petrol,81.80bhp,5.0,21.21 kmpl,Sedan,Bangalore,6.75
2014 Hyundai Grand i10 Magna,Jan 2015,1197 cc,Comprehensive,Manual,"35,469 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Bangalore,5.55
2017 Mercedes-Benz E-Class E 350d,Jun 2017,2987 cc,Comprehensive,Automatic,"50,000 Kms",First Owner,Diesel,254.8bhp,5.0,17 kmpl,Sedan,Chennai,49.0
2009 Honda City 1.5 S MT,May 2009,1497 cc,Third Party,Manual,"1,18,371 Kms",Fourth Owner,Petrol,"118PS at 6,600 rpm",5.0,17 kmpl,Sedan,Ahmedabad,2.15
2011 Maruti Alto K10 2010-2014 VXI,2011,998 cc,Third Party insurance,Manual,"40,000 Kms",Second Owner,Petrol,67.1bhp,5.0,20.92 kmpl,Hatchback,Mumbai,1.4
2018 Maruti Ertiga VXI CNG,2018,1373 cc,Third Party insurance,Manual,"80,000 Kms",Second Owner,CNG,80.46bhp,7.0,17.5 kmpl,MUV,Pune,8.0
2015 Mahindra XUV500 W10 1.99 mHawk,2015,1997 cc,Third Party insurance,Manual,"80,000 Kms",Second Owner,Diesel,140bhp,7.0,16 kmpl,SUV,Jaipur,9.5
2018 Hyundai Verna CRDi 1.6 SX Option,Jun 2018,1582 cc,Comprehensive,Manual,"1,02,530 Kms",First Owner,Diesel,126.2bhp,5.0,22 kmpl,Sedan,Jaipur,9.9
2017 Maruti Baleno 1.2 Zeta,Oct 2017,1197 cc,Comprehensive,Manual,"57,040 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Mumbai,5.67
2016 Mercedes-Benz S-Class S 350 CDI,2016,2987 cc,Third Party insurance,Automatic,"50,000 Kms",First Owner,Diesel,254.79bhp,5.0,13.5 kmpl,Sedan,Mumbai,59.0
2016 Tata Tiago 1.2 Revotron XE,Jun 2016,1199 cc,Comprehensive,Manual,"30,056 Kms",Second Owner,Petrol,84bhp,5.0,23.84 kmpl,Hatchback,Gurgaon,3.86
2017 Hyundai Elantra 2.0 SX Option AT,Feb 2017,1999 cc,Comprehensive,Automatic,"98,039 Kms",First Owner,Petrol,149.92bhp,5.0,14.62 kmpl,Sedan,Mumbai,9.98
2010 Hyundai i10 Magna 1.1L,Jul 2010,1086 cc,Third Party,Manual,"1,24,848 Kms",Second Owner,Petrol,68.05bhp,5.0,19.81 kmpl,Hatchback,Ahmedabad,1.84
2016 Maruti Celerio ZXI AT Optional,Aug 2016,998 cc,Third Party insurance,Automatic,"69,900 Kms",First Owner,Petrol,67.04bhp,5.0,23.1 kmpl,Hatchback,Hyderabad,4.5
2014 Volkswagen Vento 1.6 Highline,Mar 2014,1598 cc,Comprehensive,Manual,"1,54,931 Kms",Second Owner,Petrol,103.2bhp,5.0,15.04 kmpl,Sedan,Chennai,3.3
2020 Maruti Celerio ZXI,May 2020,998 cc,Comprehensive,Manual,"64,000 Kms",Second Owner,Petrol,67.05bhp,5.0,21.63 kmpl,Hatchback,Delhi,4.95
2013 Audi A6 2.0 TDI Premium Plus,Apr 2013,1968 cc,Comprehensive,Automatic,"52,000 Kms",First Owner,Diesel,174.33bhp,5.0,17.68 kmpl,Sedan,Kolkata,10.75
2014 BMW 1 Series 118d Sport Line,Jul 2014,1995 cc,Third Party insurance,Automatic,"75,000 Kms",First Owner,Diesel,143bhp,5.0,20.58 kmpl,Hatchback,Hyderabad,17.99
2018 Maruti Wagon R LXI CNG,Feb 2019,998 cc,Comprehensive,Manual,"45,199 Kms",Second Owner,CNG,58.16bhp,5.0,26.6 kmpl,Hatchback,Pune,4.42
2014 Maruti Wagon R LXI CNG,May 2014,998 cc,Comprehensive,Manual,"95,733 Kms",First Owner,CNG,58.16bhp,5.0,26.6 kmpl,Hatchback,Pune,3.74
2020 Maruti Baleno Zeta,Jun 2020,1197 cc,Third Party,Manual,"22,472 Kms",Second Owner,Petrol,81.80bhp,5.0,21.01 kmpl,Hatchback,Gurgaon,5.91
2013 Maruti Swift VXI,Jun 2013,1197 cc,Third Party,Manual,"19,913 Kms",First Owner,Petrol,85.8bhp,5.0,18.6 kmpl,Hatchback,Delhi,3.48
2017 Skoda Rapid 1.6 MPI Ambition BSIV,Oct 2018,1598 cc,Third Party insurance,Manual,"1,24,707 Kms",Second Owner,Petrol,103.2bhp,5.0,15.41 kmpl,Sedan,Bangalore,6.48
2022 Jeep Compass 1.4 Longitude Opt DCT BSVI,2022,1368 cc,Third Party insurance,Automatic,"60,000 Kms",First Owner,Petrol,160.77bhp,5.0,14.1 kmpl,SUV,Chennai,24.5
2018 Tata Hexa XTA,2018,2179 cc,Third Party insurance,Automatic,"70,000 Kms",First Owner,Diesel,153.86bhp,7.0,17.6 kmpl,MUV,Agra,10.0
2011 Mahindra Scorpio VLX SE BSIV,2011,2179 cc,Third Party insurance,Manual,"1,50,000 Kms",Second Owner,Diesel,120bhp (86.7kw),8.0,15.4 kmpl,SUV,Agra,3.0
2023 Mercedes-Benz GLA 220d 4M,,1950 cc,Third Party insurance,Automatic,"5,500 Kms",,Diesel,187.74bhp,5.0,,SUV,Delhi,47.0
2023 Toyota Fortuner 4X2 Diesel AT BSVI,May 2023,2755 cc,Comprehensive,Automatic,"3,000 Kms",First Owner,Diesel,201.15bhp,7.0,,SUV,Chennai,45.5
2017 Maruti Vitara Brezza ZDi Plus,Sept 2017,1248 cc,Third Party,Manual,"1,26,420 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Lucknow,6.0
2014 Mercedes-Benz C-Class C 200 BE Classic,2014,1796 cc,Third Party insurance,Automatic,"80,000 Kms",Third Owner,Petrol,186bhp,5.0,11.7 kmpl,Sedan,Delhi,11.0
2014 Jaguar XF 2.2 Litre Luxury,Aug 2014,2179 cc,Comprehensive,Automatic,"68,400 Kms",Second Owner,Diesel,187.7bhp,5.0,16.36 kmpl,Sedan,Mumbai,15.75
2015 Skoda Rapid 1.5 TDI AT Elegance,Jun 2015,1498 cc,Third Party,Automatic,"1,07,208 Kms",First Owner,Diesel,103.52bhp,5.0,21.66 kmpl,Sedan,Bangalore,5.16
2015 Maruti Swift VXI,Aug 2015,1197 cc,Comprehensive,Manual,"29,289 Kms",First Owner,Petrol,88.50bhp,5.0,22.38 kmpl,Hatchback,Bangalore,5.72
2016 Maruti Baleno 1.3 Alpha,Jul 2016,1248 cc,Comprehensive,Manual,"47,000 Kms",First Owner,Diesel,74bhp,5.0,27.39 kmpl,Hatchback,Mumbai,6.5
2016 Volkswagen Vento 1.2 TSI Highline Plus AT,Nov 2016,1197 cc,Comprehensive,Automatic,"44,000 Kms",First Owner,Petrol,103.2bhp,5.0,18.19 kmpl,Sedan,Mumbai,6.5
2017 Hyundai Grand i10 Magna,Aug 2017,1197 cc,Third Party insurance,Manual,"48,834 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Ahmedabad,5.15
2015 Ford Ecosport 1.5 Ti VCT MT Titanium,Jul 2015,1499 cc,Comprehensive,Manual,"93,685 Kms",First Owner,Petrol,110bhp,5.0,15.8 kmpl,SUV,Delhi,5.13
2014 Audi A4 35 TDI Premium,Jul 2015,1968 cc,Comprehensive,Automatic,"12,000 Kms",First Owner,Diesel,174.33bhp,5.0,17.11 kmpl,Sedan,Chennai,22.0
2020 Maruti Baleno 1.2 Zeta,Jul 2020,1197 cc,Third Party insurance,Manual,"40,307 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Chennai,7.0
2011 Hyundai i10 Magna,2011,1197 cc,Third Party insurance,Manual,"80,000 Kms",Second Owner,Petrol,78.9bhp,5.0,20.36 kmpl,Hatchback,Delhi,1.7
2012 Tata Indica Quadrajet VX,2012,1248 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Diesel,74bhp,5.0,22.3 kmpl,Hatchback,Delhi,1.6
2021 Maruti Swift Dzire VXI BSVI,Sept 2021,1197 cc,Comprehensive,Manual,"3,734 Kms",First Owner,Petrol,88.50bhp,5.0,22.41 kmpl,Sedan,Chandigarh,7.0
2022 Maruti Alto 800 LXI Opt BSVI,Jun 2022,796 cc,Zero Dep,Manual,"29,930 Kms",First Owner,Petrol,47.33bhp,5.0,22.05 kmpl,Hatchback,Delhi,3.43
2018 Hyundai Verna VTVT 1.6 E,Jun 2018,1591 cc,Third Party,Manual,"10,635 Kms",First Owner,Petrol,121.3bhp,5.0,17.7 kmpl,Sedan,Bangalore,8.06
2014 Honda City i DTEC VX,2014,1498 cc,Third Party insurance,Manual,"1,00,000 Kms",Second Owner,Diesel,98.6bhp,5.0,25.1 kmpl,Sedan,Delhi,2.6
2022 BMW 3 Series Gran Limousine 320Ld Luxury Line,Mar 2022,1995 cc,Comprehensive,Automatic,"15,000 Kms",First Owner,Diesel,187.40bhp,5.0,19.62 kmpl,Sedan,Chennai,60.75
2018 Maruti Baleno 1.2 Delta,Dec 2018,1197 cc,Comprehensive,Manual,"55,176 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Chennai,6.2
2017 Tata Nexon 1.5 Revotorq XZ Plus,2017,1497 cc,Third Party insurance,Manual,"1,50,000 Kms",First Owner,Diesel,108.5bhp,5.0,21.5 kmpl,SUV,Mumbai,6.5
2023 Kia Seltos HTX G,Mar 2023,1497 cc,Comprehensive,Manual,"7,520 Kms",First Owner,Petrol,113.43bhp,5.0,16.8 kmpl,SUV,Kolkata,14.0
2015 Mahindra Scorpio S10 8 Seater,Jun 2015,2179 cc,Comprehensive,Manual,"85,000 Kms",First Owner,Diesel,120bhp,8.0,15.4 kmpl,SUV,Mumbai,9.0
2014 Honda CR-V 2.4L 4WD AT,Oct 2014,2354 cc,Comprehensive,Automatic,"57,000 Kms",First Owner,Petrol,187.4bhp,5.0,12 kmpl,SUV,Mumbai,9.75
2019 Maruti Baleno 1.2 Zeta,Jun 2019,1197 cc,Comprehensive,Manual,"42,641 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Jaipur,7.07
2021 Audi A6 45 TFSI Technology,Feb 2021,1984 cc,Zero Dep,Automatic,"19,200 Kms",First Owner,Petrol,241.3bhp,5.0,14.11 kmpl,Sedan,Mumbai,52.5
2018 Maruti Baleno 1.2 CVT Alpha,Dec 2018,1197 cc,Zero Dep,Automatic,"89,242 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Hyderabad,6.98
2020 Ford Freestyle Titanium,Jun 2020,1194 cc,Third Party,Manual,"32,657 Kms",First Owner,Petrol,94.93bhp,5.0,18.5 kmpl,Hatchback,Chennai,5.92
2009 Maruti Wagon R VXI BS IV with ABS,2009,998 cc,Third Party insurance,Manual,"1,00,000 Kms",Second Owner,Petrol,67.1bhp,5.0,18.9 kmpl,Hatchback,Mumbai,1.2
2019 Maruti Wagon R VXI,Feb 2020,998 cc,Comprehensive,Manual,"24,147 Kms",First Owner,Petrol,67.05bhp,5.0,21.79 kmpl,Hatchback,Kolkata,4.56
2015 Honda City i VTEC VX,Jan 2015,1497 cc,Third Party,Manual,"90,011 Kms",First Owner,Petrol,117.3bhp,5.0,17.4 kmpl,Sedan,Jaipur,5.58
2016 Ford Ecosport 1.5 TDCi Titanium BE BSIV,Jun 2018,1498 cc,Third Party,Manual,"99,233 Kms",First Owner,Diesel,98.59bhp,5.0,22.77 kmpl,SUV,Gurgaon,6.92
2022 Maruti Celerio VXI BSVI,2022,998 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,65.71bhp,5.0,25.24 kmpl,Hatchback,Delhi,6.0
2018 Hyundai Grand i10 1.2 Kappa Sportz Option,2018,1197 cc,Third Party insurance,Manual,"20,000 Kms",Second Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Delhi,4.0
2017 Skoda Rapid 1.5 TDI AT Style BSIV,2017,1498 cc,Third Party insurance,Automatic,"1,20,000 Kms",First Owner,Diesel,108.6bhp,5.0,21.72 kmpl,Sedan,Chennai,9.0
2013 Renault Duster 85PS Diesel RxE,Jan 2014,1461 cc,Third Party,Manual,"1,71,884 Kms",First Owner,Diesel,83.8bhp,5.0,20.45 kmpl,SUV,Gurgaon,2.8
2014 Honda Amaze VX i-Vtech,Dec 2014,1198 cc,Comprehensive,Manual,"75,565 Kms",Second Owner,Petrol,86.7bhp,5.0,18 kmpl,Sedan,Bangalore,4.5
2017 Volkswagen Ameo 1.5 TDI Highline,2017,1498 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,108.62bhp,5.0,21.66 kmpl,Sedan,Delhi,5.0
2013 Maruti Wagon R VXI,Oct 2013,998 cc,Comprehensive,Manual,"28,144 Kms",First Owner,Petrol,67.05bhp,5.0,21.79 kmpl,Hatchback,Gurgaon,2.88
2015 Hyundai Grand i10 AT Asta,Aug 2015,1197 cc,Third Party,Automatic,"60,942 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Bangalore,5.42
2015 Audi Q3 30 TDI S Edition,2015,1968 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Diesel,138.13bhp,5.0,17.32 kmpl,SUV,Delhi,9.95
2010 Skoda Superb 1.8 TSI,2010,1798 cc,Third Party insurance,Automatic,"70,000 Kms",Fifth Owner,Petrol,161.6,5.0,12.6 kmpl,Sedan,Bangalore,3.57
2019 Maruti Ciaz Alpha BSIV,Jun 2019,1462 cc,Comprehensive,Manual,"32,520 Kms",First Owner,Petrol,103.25bhp,5.0,21.56 kmpl,Sedan,Bangalore,9.45
2014 Toyota Etios G,Oct 2014,1496 cc,Third Party insurance,Manual,"56,000 Kms",First Owner,Petrol,88.73bhp,5.0,16.78 kmpl,Sedan,Kolkata,3.48
2015 Honda City i VTEC CVT SV,May 2015,1497 cc,Comprehensive,Automatic,"55,000 Kms",First Owner,Petrol,117.3bhp,5.0,18 kmpl,Sedan,Mumbai,6.25
2018 Tata Nexon 1.5 Revotorq XZA Plus,Feb 2019,1497 cc,Comprehensive,Automatic,"82,449 Kms",First Owner,Diesel,108.5bhp,5.0,21.5 kmpl,SUV,Bangalore,8.55
2016 Tata Tiago 1.2 Revotron XZ,2016,1199 cc,Third Party insurance,Manual,"1,10,000 Kms",First Owner,Petrol,84bhp,5.0,23.84 kmpl,Hatchback,Hyderabad,4.0
2019 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Oct 2019,1197 cc,Not Available,Manual,"25,504 Kms",First Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Ahmedabad,5.5
2019 Skoda Rapid 1.6 MPI Style BSIV,2019,1598 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Petrol,103.2bhp,5.0,14.3 kmpl,Sedan,Hyderabad,8.3
2013 Skoda Superb Elegance 1.8 TSI AT,2013,1798 cc,Third Party insurance,Automatic,"30,000 Kms",Second Owner,Petrol,157.75bhp,5.0,13.7 kmpl,Sedan,Mumbai,6.95
2015 Maruti Wagon R VXI BS IV,May 2015,998 cc,Comprehensive,Manual,"84,518 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Delhi,2.92
2018 Hyundai Creta 1.6 SX Automatic Diesel,Jul 2018,1582 cc,Third Party insurance,Automatic,"71,341 Kms",First Owner,Diesel,126.2bhp,5.0,17.6 kmpl,SUV,Hyderabad,14.25
2015 Mercedes-Benz S-Class S 500 L,Jul 2015,4663 cc,Comprehensive,Automatic,"55,000 Kms",First Owner,Petrol,453.26bhp,5.0,7.81 kmpl,Sedan,Delhi,51.5
2019 Toyota Innova Crysta 2.8 ZX AT BSIV,Sept 2019,2755 cc,Comprehensive,Automatic,"1,19,000 Kms",First Owner,Diesel,171.5bhp,7.0,11.36 kmpl,MUV,Mumbai,20.85
2018 Mercedes-Benz GLC Progressive 220d,Mar 2018,2143 cc,Comprehensive,Automatic,"64,389 Kms",Second Owner,Diesel,167.6bhp,5.0,17.9 kmpl,SUV,Bangalore,37.95
2012 Mercedes-Benz C-Class 220 CDI AT,Jun 2013,2143 cc,Third Party insurance,Automatic,"92,721 Kms",First Owner,Diesel,170bhp,5.0,14.84 kmpl,Sedan,Hyderabad,9.9
2016 Ford Ecosport 1.5 Petrol Titanium,Jun 2016,1496 cc,Comprehensive,Manual,"21,000 Kms",Second Owner,Petrol,120.69bhp,5.0,15.9 kmpl,SUV,Bangalore,6.15
2019 Hyundai i20 1.2 Spotz,Jan 2019,1197 cc,Comprehensive,Manual,"51,000 Kms",Second Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Delhi,5.85
2021 Land Rover Range Rover Evoque 2.0 R-Dynamic SE Diesel,May 2021,1997 cc,Comprehensive,Automatic,"15,215 Kms",First Owner,Diesel,246.74bhp,5.0,,SUV,Kolkata,62.0
2018 Maruti Ignis 1.2 Alpha BSIV,May 2018,1197 cc,Comprehensive,Manual,"1,23,617 Kms",First Owner,Petrol,81.80bhp,5.0,20.89 kmpl,Hatchback,Delhi,4.16
2016 Mahindra TUV 300 T8,Aug 2016,1493 cc,Comprehensive,Manual,"38,900 Kms",Second Owner,Diesel,100bhp,7.0,18.49 kmpl,SUV,Pune,7.3
2015 Renault Duster 85PS Diesel RxL,2015,1461 cc,Third Party insurance,Manual,"1,50,000 Kms",First Owner,Diesel,83.8bhp,5.0,20.45 kmpl,SUV,Chandigarh,5.25
2020 Mercedes-Benz AMG GLE 53 Coupe BSVI,Apr 2020,2999 cc,Comprehensive,Automatic,"60,000 Kms",First Owner,Petrol,435bhp,5.0,,Coupe,Mumbai,79.99
2018 Mercedes-Benz GLC 220d 4MATIC Sport,Jul 2018,2143 cc,Comprehensive,Automatic,"38,000 Kms",Second Owner,Diesel,170bhp,5.0,17.9 kmpl,SUV,Mumbai,39.5
2013 Hyundai i10 Era,2013,1086 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,68.05bhp,5.0,19.81 kmpl,Hatchback,Delhi,2.4
2017 Hyundai Creta 1.6 VTVT AT SX Plus,Sept 2017,1591 cc,Zero Dep,Automatic,"74,511 Kms",Third Owner,Petrol,121.3bhp,5.0,13 kmpl,SUV,Bangalore,9.72
2020 Ford Endeavour Titanium Plus 4X4 AT,Jul 2020,1996 cc,Comprehensive,Automatic,"87,976 Kms",First Owner,Diesel,167.62bhp,7.0,12.4 kmpl,SUV,Ahmedabad,32.0
2016 BMW X1 sDrive 20d Sportline,Jul 2017,1995 cc,Comprehensive,Automatic,"94,724 Kms",First Owner,Diesel,184bhp,5.0,17.05 kmpl,SUV,Jaipur,23.9
2014 Renault Duster 110PS Diesel RxL,2014,1461 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Diesel,108.45bhp,5.0,19.01 kmpl,SUV,Gurgaon,5.0
2013 Hyundai EON Magna Plus,Jun 2013,814 cc,Third Party,Manual,"1,01,046 Kms",Second Owner,Petrol,55.2bhp,5.0,21.1 kmpl,Hatchback,Pune,2.24
2015 Maruti Swift VXI,Jun 2015,1197 cc,Comprehensive,Manual,"52,486 Kms",Second Owner,Petrol,88.50bhp,5.0,22.38 kmpl,Hatchback,Bangalore,5.15
2014 Tata Zest Revotron 1.2T XMS,2014,1193 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Petrol,88.7bhp,5.0,17.57 kmpl,Sedan,Jaipur,4.0
2017 Toyota Fortuner 2.8 4WD MT BSIV,2017,2755 cc,Third Party insurance,Manual,"90,000 Kms",First Owner,Diesel,174.5bhp,7.0,14.24 kmpl,SUV,Mumbai,28.0
2019 MG Hector Sharp Diesel MT BSIV,2019,1956 cc,Third Party insurance,Manual,"40,000 Kms",First Owner,Diesel,167.68bhp,5.0,17.41 kmpl,SUV,Lucknow,15.25
2017 Volkswagen Polo 1.2 MPI Highline,May 2017,1199 cc,Third Party insurance,Manual,"40,480 Kms",First Owner,Petrol,74bhp,5.0,16.2 kmpl,Hatchback,Chennai,6.25
2014 Volkswagen Polo Diesel Comfortline 1.2L,Jan 2014,1199 cc,Third Party,Manual,"43,000 Kms",Second Owner,Diesel,73.9bhp,5.0,22.07 kmpl,Hatchback,Bangalore,5.0
2010 Audi Q5 2.0 TFSI Quattro,Jun 2010,1984 cc,Comprehensive,Automatic,"50,245 Kms",Second Owner,Petrol,221.3bhp,5.0,11.81 kmpl,SUV,Kolkata,9.0
2018 Hyundai Verna VTVT 1.6 SX Option,2018,1591 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Petrol,121.3bhp,5.0,17 kmpl,Sedan,Kolkata,8.8
2016 Maruti Baleno Delta,Jul 2016,1197 cc,Comprehensive,Manual,"87,000 Kms",First Owner,Petrol,81.80bhp,5.0,21.01 kmpl,Hatchback,Delhi,4.5
